# PURPOSE: This file distributes the geomagnetic planetary three-hour index Kp and associated geomagnetic indices as well as relevant solar indices.
# LICENSE: CC BY 4.0, except for the sunspot numbers contained in this file, which have the CC BY-NC 4.0 license
# SOURCE: Geomagnetic Observatory Niemegk, GFZ German Research Centre for Geosciences
# PLEASE CITE: Matzka, J., Stolle, C., Yamazaki, Y., Bronkalla, O. and Morschhauser, A., 2021. The geomagnetic Kp index 
# and derived indices of geomagnetic activity. Space Weather, https://doi.org/10.1029/2020SW002641
#
# Kp, ap and Ap
# The three-hourly equivalent planetary amplitude ap is derived from Kp and the daily equivalent planetary amplitude Ap is the daily mean of ap.
# Kp is unitless. Ap and ap are unitless and can be multiplied by 2 nT to yield the average geomagnetic disturbance at 50 degree geomagnetic latitude.
# Kp, ap and Ap were introduced by Bartels (1949, 1957) and are produced by Geomagnetic Observatory Niemegk, GFZ German Research Centre for Geosciences.
# Described in: Matzka et al. (2021), see reference above.
# Data publication: Matzka, J., Bronkalla, O., Tornow, K., Elger, K. and Stolle, C., 2021. Geomagnetic Kp index. V. 1.0. GFZ Data Services, 
# https://doi.org/10.5880/Kp.0001
# Note: the most recent values are nowcast values and will be replaced by definitive values as soon as they become available.
# 
# International Sunspot Number SN
# The international sunspot number SN (written with subscript N) is given as the daily total sunspot number version 2.0 introduced in 2015.
# The sunspot data is available under the licence CC BY-NC 4.0 from WDC-SILSO, Royal Observatory of Belgium, Brussels. Described in:
# Clette, F., Lefevre, L., 2016. The New Sunspot Number: assembling all corrections. Solar Physics, 291, https://doi.org/10.1007/s11207-016-1014-y 
# Note: the most recent values are preliminary and replaced by definitive values as soon as they become available.
#
# F10.7 Solar Radio Flux
# Local noon-time observed (F10.7obs) and adjusted (F10.7adj) solar radio flux F10.7 in s.f.u. (10^-22 W m^-2 Hz^-1) is provided by 
# Dominion Radio Astrophysical Observatory and Natural Resources Canada.
# Described in: Tapping, K.F., 2013. The 10.7 cm solar radio flux (F10.7). Space Weather, 11, 394-406, https://doi.org/10.1002/swe.20064 
# Note: For ionospheric and atmospheric studies the use of F10.7obs is recommended.
# 
# Short file description (for a detailed file description, see Kp_ap_Ap_SN_F107_format.txt):
# 40 header lines, all starting with #
# ASCII, blank separated and fixed length, missing data indicated by -1.000 for Kp, -1 for ap and SN, -1.0 for F10.7
# YYYY MM DD is date of UT day, days is days since 1932-01-01 00:00 UT to start of UT day, days_m is days since 1932-01-01 00:00 UT to midday of UT day
# BSR is Bartels solar rotation number, dB is day within BSR 
# Kp1 to Kp8 (Kp for the eight eighth of the UT day), ap1 to ap8 (ap for the eight eighth of the UT day), Ap, SN, F10.7obs, F10.7adj
# D indicates if the Kp and SN values are definitive or preliminary. D=0: Kp and SN preliminary; D=1: Kp definitive, SN preliminary; D=2 Kp and SN definitive
#
#
# The format for each line is (i stands for integer, f for float):
#iii ii ii iiiii fffff.f iiii ii ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff iiii iiii iiii iiii iiii iiii iiii iiii  iiii iii ffffff.f ffffff.f i
# The parameters in each line are:
#YYY MM DD  days  days_m  Bsr dB    Kp1    Kp2    Kp3    Kp4    Kp5    Kp6    Kp7    Kp8  ap1  ap2  ap3  ap4  ap5  ap6  ap7  ap8    Ap  SN F10.7obs F10.7adj D
1987 01 23 20111 20111.5 2097  6  2.667  3.000  1.667  3.333  2.333  1.333  2.000  3.000   12   15    6   18    9    5    7   15    11  22     74.4     72.1 2
1987 01 24 20112 20112.5 2097  7  2.333  2.667  2.333  1.333  1.000  2.000  2.000  1.000    9   12    9    5    4    7    7    4     7  13     73.9     71.6 2
1987 01 25 20113 20113.5 2097  8  0.333  2.667  2.333  1.667  1.667  2.000  1.667  2.333    2   12    9    6    6    7    6    9     7  12     73.8     71.5 2
1987 01 26 20114 20114.5 2097  9  2.667  2.333  2.333  1.667  2.333  1.333  1.333  0.333   12    9    9    6    9    5    5    2     7  13     74.9     72.6 2
1987 01 27 20115 20115.5 2097 10  1.000  2.667  1.333  3.000  2.667  0.667  0.667  1.000    4   12    5   15   12    3    3    4     7  12     72.1     69.9 2
1987 01 28 20116 20116.5 2097 11  2.333  2.333  2.333  1.667  1.667  3.333  3.000  3.333    9    9    9    6    6   18   15   18    11  19     73.0     70.8 2
1987 01 29 20117 20117.5 2097 12  4.667  3.333  2.000  1.000  1.333  0.667  0.667  1.333   39   18    7    4    5    3    3    5    10  14     72.8     70.6 2
1987 01 30 20118 20118.5 2097 13  1.667  0.333  0.000  0.333  0.667  1.667  1.333  1.000    6    2    0    2    3    6    5    4     4  13     72.0     69.9 2
1987 01 31 20119 20119.5 2097 14  3.333  3.333  1.667  1.667  1.333  1.000  0.667  1.333   18   18    6    6    5    4    3    5     8  10     70.8     68.7 2
1987 02 01 20120 20120.5 2097 15  2.667  2.667  1.000  1.000  2.000  1.333  1.333  2.000   12   12    4    4    7    5    5    7     7   0     71.3     69.2 2
1987 02 02 20121 20121.5 2097 16  1.333  0.667  1.000  1.000  1.000  2.000  1.000  0.333    5    3    4    4    4    7    4    2     4   0     71.9     69.8 2
1987 02 03 20122 20122.5 2097 17  1.667  1.333  1.667  1.000  0.333  0.333  0.667  0.667    6    5    6    4    2    2    3    3     4   0     72.1     70.0 2
1987 02 04 20123 20123.5 2097 18  0.667  0.333  0.333  0.667  1.000  2.333  2.000  0.667    3    2    2    3    4    9    7    3     4   0     70.3     68.3 2
1987 02 05 20124 20124.5 2097 19  0.333  0.333  1.000  1.667  0.667  2.000  0.667  1.667    2    2    4    6    3    7    3    6     4   0     69.4     67.5 2
1987 02 06 20125 20125.5 2097 20  3.000  1.667  0.333  1.000  2.000  1.333  1.333  3.000   15    6    2    4    7    5    5   15     7   0     69.6     67.7 2
1987 02 07 20126 20126.5 2097 21  2.333  1.667  1.667  1.667  2.333  2.333  2.333  3.333    9    6    6    6    9    9    9   18     9   0     71.0     69.1 2
1987 02 08 20127 20127.5 2097 22  2.333  3.333  3.667  1.667  2.333  3.667  3.667  2.000    9   18   22    6    9   22   22    7    14   0     70.8     68.9 2
1987 02 09 20128 20128.5 2097 23  2.333  2.333  1.667  3.000  2.667  2.667  1.000  3.333    9    9    6   15   12   12    4   18    11   0     71.1     69.2 2
1987 02 10 20129 20129.5 2097 24  3.000  3.000  2.000  2.333  1.333  2.333  1.000  1.000   15   15    7    9    5    9    4    4     8  10     71.1     69.2 2
1987 02 11 20130 20130.5 2097 25  2.333  1.000  0.667  0.000  1.000  1.333  3.667  1.667    9    4    3    0    4    5   22    6     7   0     70.3     68.5 2
1987 02 12 20131 20131.5 2097 26  4.000  3.000  3.333  2.667  4.000  4.333  2.333  1.667   27   15   18   12   27   32    9    6    18   0     69.6     67.8 2
1987 02 13 20132 20132.5 2097 27  2.333  2.333  1.000  0.000  0.667  0.333  1.000  1.000    9    9    4    0    3    2    4    4     4   0     69.7     67.9 2
1987 02 14 20133 20133.5 2098  1  1.000  1.667  1.667  1.667  1.333  1.333  0.667  0.333    4    6    6    6    5    5    3    2     5  11     70.0     68.3 2
1987 02 15 20134 20134.5 2098  2  0.333  1.667  1.000  1.667  2.667  1.667  1.667  2.000    2    6    4    6   12    6    6    7     6  10     71.1     69.4 2
1987 02 16 20135 20135.5 2098  3  2.333  2.000  2.333  2.667  3.000  3.333  3.333  1.667    9    7    9   12   15   18   18    6    12   0     70.1     68.4 2
1987 02 17 20136 20136.5 2098  4  1.000  2.000  1.667  1.333  2.000  3.000  3.000  2.667    4    7    6    5    7   15   15   12     9   0     69.8     68.2 2
1987 02 18 20137 20137.5 2098  5  2.000  1.667  1.333  2.333  1.667  1.000  1.667  3.000    7    6    5    9    6    4    6   15     7   0     71.4     69.7 2
1987 02 19 20138 20138.5 2098  6  1.000  0.667  0.667  1.000  1.000  1.667  1.333  2.333    4    3    3    4    4    6    5    9     5   0     71.1     69.5 2
1987 02 20 20139 20139.5 2098  7  1.667  4.000  4.000  5.000  4.667  4.333  4.333  3.333    6   27   27   48   39   32   32   18    29   0     71.2     69.6 2
1987 02 21 20140 20140.5 2098  8  3.000  3.000  4.667  3.667  1.333  3.667  2.667  3.667   15   15   39   22    5   22   12   22    19  10     72.3     70.7 2
1987 02 22 20141 20141.5 2098  9  2.000  4.333  4.000  3.667  2.000  2.000  2.333  4.333    7   32   27   22    7    7    9   32    18  10     72.0     70.5 2
1987 02 23 20142 20142.5 2098 10  3.333  3.000  2.333  2.667  3.667  2.667  3.333  2.000   18   15    9   12   22   12   18    7    14   0     72.0     70.5 2
1987 02 24 20143 20143.5 2098 11  2.333  1.667  1.667  2.000  2.000  2.333  4.000  3.667    9    6    6    7    7    9   27   22    12   0     73.6     72.1 2
1987 02 25 20144 20144.5 2098 12  2.667  1.333  1.667  2.333  1.667  1.333  2.333  1.000   12    5    6    9    6    5    9    4     7  10     75.0     73.5 2
1987 02 26 20145 20145.5 2098 13  1.333  0.333  1.000  2.667  2.000  1.667  1.000  1.000    5    2    4   12    7    6    4    4     6  12     75.4     73.9 2
1987 02 27 20146 20146.5 2098 14  1.000  1.667  2.667  2.333  2.333  3.333  3.333  3.333    4    6   12    9    9   18   18   18    12  11     75.4     74.0 2
1987 02 28 20147 20147.5 2098 15  2.000  1.667  2.333  4.000  2.667  2.333  2.667  3.667    7    6    9   27   12    9   12   22    13  11     74.1     72.7 2
1987 03 01 20148 20148.5 2098 16  2.000  2.333  1.333  1.333  1.667  2.667  3.000  2.667    7    9    5    5    6   12   15   12     9  15     74.1     72.8 2
1987 03 02 20149 20149.5 2098 17  0.000  0.333  1.333  0.667  0.667  1.667  0.667  1.333    0    2    5    3    3    6    3    5     3  27     74.6     73.3 2
1987 03 03 20150 20150.5 2098 18  0.333  2.333  1.667  2.000  1.000  1.333  2.333  2.000    2    9    6    7    4    5    9    7     6  18     72.8     71.6 2
1987 03 04 20151 20151.5 2098 19  3.667  2.000  1.333  2.667  2.333  2.000  1.333  2.667   22    7    5   12    9    7    5   12    10  19     74.5     73.3 2
1987 03 05 20152 20152.5 2098 20  1.667  3.333  2.000  4.000  4.000  4.333  3.333  4.333    6   18    7   27   27   32   18   32    21  28     74.9     73.7 2
1987 03 06 20153 20153.5 2098 21  3.000  2.333  2.333  2.000  1.333  0.667  2.667  3.333   15    9    9    7    5    3   12   18    10  27     76.8     75.6 2
1987 03 07 20154 20154.5 2098 22  4.333  4.000  4.667  3.333  4.333  1.333  2.333  1.667   32   27   39   18   32    5    9    6    21  28     76.6     75.4 2
1987 03 08 20155 20155.5 2098 23  3.000  2.333  3.333  3.000  2.667  3.333  1.333  2.000   15    9   18   15   12   18    5    7    12  26     78.0     76.9 2
1987 03 09 20156 20156.5 2098 24  3.333  3.667  2.333  1.333  1.000  1.333  1.000  0.667   18   22    9    5    4    5    4    3     9  17     74.6     73.5 2
1987 03 10 20157 20157.5 2098 25  1.333  2.333  3.333  2.667  4.000  3.000  0.667  0.000    5    9   18   12   27   15    3    0    11  13     72.3     71.3 2
1987 03 11 20158 20158.5 2098 26  1.333  1.667  2.333  2.000  2.333  3.000  2.667  1.333    5    6    9    7    9   15   12    5     8  11     71.4     70.5 2
1987 03 12 20159 20159.5 2098 27  3.000  3.333  2.000  3.000  1.667  1.333  3.000  4.333   15   18    7   15    6    5   15   32    14   0     70.3     69.4 2
1987 03 13 20160 20160.5 2099  1  3.000  2.000  2.333  2.333  1.667  1.000  1.000  2.333   15    7    9    9    6    4    4    9     8   0     70.4     69.5 2
1987 03 14 20161 20161.5 2099  2  2.000  2.667  2.000  2.333  2.000  1.667  2.333  1.667    7   12    7    9    7    6    9    6     8  12     71.9     71.1 2
1987 03 15 20162 20162.5 2099  3  2.000  3.333  2.667  3.000  2.000  1.333  2.000  2.333    7   18   12   15    7    5    7    9    10  13     71.3     70.5 2
1987 03 16 20163 20163.5 2099  4  3.000  1.000  2.667  2.667  3.333  1.333  2.667  3.000   15    4   12   12   18    5   12   15    12  13     71.7     70.9 2
1987 03 17 20164 20164.5 2099  5  3.333  4.000  2.000  1.667  1.667  1.667  1.000  1.333   18   27    7    6    6    6    4    5    10  26     71.9     71.2 2
1987 03 18 20165 20165.5 2099  6  2.333  1.000  2.000  1.000  2.333  3.667  3.000  4.000    9    4    7    4    9   22   15   27    12  25     73.2     72.5 2
1987 03 19 20166 20166.5 2099  7  4.000  3.000  2.333  2.667  2.000  1.000  2.000  2.333   27   15    9   12    7    4    7    9    11  14     72.1     71.5 2
1987 03 20 20167 20167.5 2099  8  1.000  0.333  0.667  0.667  1.000  1.333  1.000  1.333    4    2    3    3    4    5    4    5     4  14     74.4     73.8 2
1987 03 21 20168 20168.5 2099  9  1.333  1.333  2.000  3.000  3.667  4.333  4.000  4.333    5    5    7   15   22   32   27   32    18  18     74.7     74.1 2
1987 03 22 20169 20169.5 2099 10  4.333  2.333  2.000  2.333  1.333  2.000  4.000  3.667   32    9    7    9    5    7   27   22    15  20     74.3     73.8 2
1987 03 23 20170 20170.5 2099 11  1.667  1.667  2.000  2.000  2.000  1.667  0.667  0.333    6    6    7    7    7    6    3    2     6  22     76.0     75.5 2
1987 03 24 20171 20171.5 2099 12  0.667  0.333  2.667  1.000  0.333  1.000  1.667  1.333    3    2   12    4    2    4    6    5     5  22     76.4     75.9 2
1987 03 25 20172 20172.5 2099 13  0.333  0.000  0.667  0.667  1.333  3.667  1.333  2.667    2    0    3    3    5   22    5   12     6  19     76.1     75.7 2
1987 03 26 20173 20173.5 2099 14  2.667  2.667  3.000  3.333  2.667  3.333  2.667  1.000   12   12   15   18   12   18   12    4    13  14     75.9     75.5 2
1987 03 27 20174 20174.5 2099 15  3.000  3.667  3.333  4.667  4.333  4.667  3.333  3.667   15   22   18   39   32   39   18   22    26  13     75.7     75.4 2
1987 03 28 20175 20175.5 2099 16  4.333  3.333  3.000  2.333  1.667  1.000  1.333  0.667   32   18   15    9    6    4    5    3    12  14     75.2     74.9 2
1987 03 29 20176 20176.5 2099 17  0.667  1.333  2.667  2.000  0.333  0.667  1.333  1.000    3    5   12    7    2    3    5    4     5  15     75.5     75.3 2
1987 03 30 20177 20177.5 2099 18  0.667  1.000  0.667  1.000  1.667  1.333  1.667  0.333    3    4    3    4    6    5    6    2     4  18     74.7     74.5 2
1987 03 31 20178 20178.5 2099 19  0.667  1.667  1.000  1.000  1.333  0.667  1.000  0.667    3    6    4    4    5    3    4    3     4  18     72.0     71.9 2
1987 04 01 20179 20179.5 2099 20  2.667  3.667  3.333  2.000  1.667  1.667  2.000  1.000   12   22   18    7    6    6    7    4    10  16     72.6     72.5 2
1987 04 02 20180 20180.5 2099 21  0.667  2.000  1.333  1.667  1.000  1.333  0.333  0.333    3    7    5    6    4    5    2    2     4  14     72.0     71.9 2
1987 04 03 20181 20181.5 2099 22  0.000  0.000  0.333  0.333  0.333  0.333  0.667  0.333    0    0    2    2    2    2    3    2     2  12     72.4     72.4 2
1987 04 04 20182 20182.5 2099 23  0.667  3.667  2.000  4.333  4.667  3.333  1.333  1.333    3   22    7   32   39   18    5    5    16  15     73.9     73.9 2
1987 04 05 20183 20183.5 2099 24  3.000  3.333  2.000  1.333  2.667  3.333  2.667  2.667   15   18    7    5   12   18   12   12    12  32     77.5     77.6 2
1987 04 06 20184 20184.5 2099 25  1.667  2.667  0.667  1.667  2.667  2.333  1.000  1.667    6   12    3    6   12    9    4    6     7  55     89.2     89.3 2
1987 04 07 20185 20185.5 2099 26  3.333  3.667  3.667  2.000  2.667  3.000  1.333  0.667   18   22   22    7   12   15    5    3    13  65     94.2     94.4 2
1987 04 08 20186 20186.5 2099 27  1.333  2.000  3.000  2.667  2.333  2.333  3.333  3.000    5    7   15   12    9    9   18   15    11  74     94.5     94.7 2
1987 04 09 20187 20187.5 2100  1  1.333  1.667  1.333  2.333  2.333  2.000  3.333  1.667    5    6    5    9    9    7   18    6     8  80    100.2    100.5 2
1987 04 10 20188 20188.5 2100  2  4.333  4.000  1.667  1.667  0.667  0.667  0.667  0.000   32   27    6    6    3    3    3    0    10  89     99.6    100.0 2
1987 04 11 20189 20189.5 2100  3  0.667  2.333  2.333  2.000  2.667  1.667  0.667  1.667    3    9    9    7   12    6    3    6     7  93    100.8    101.2 2
1987 04 12 20190 20190.5 2100  4  1.000  2.333  0.667  0.667  1.333  1.000  0.333  2.000    4    9    3    3    5    4    2    7     5  93     98.1     98.6 2
1987 04 13 20191 20191.5 2100  5  2.000  1.333  1.667  2.667  0.667  4.333  3.000  3.333    7    5    6   12    3   32   15   18    12  92     98.7     99.2 2
1987 04 14 20192 20192.5 2100  6  0.333  1.000  1.000  2.000  3.000  2.333  1.667  1.000    2    4    4    7   15    9    6    4     6  89     97.1     97.7 2
1987 04 15 20193 20193.5 2100  7  2.000  1.333  0.667  1.000  2.000  2.000  2.000  1.333    7    5    3    4    7    7    7    5     6  91     97.1     97.7 2
1987 04 16 20194 20194.5 2100  8  0.667  1.333  1.333  1.000  1.333  1.000  0.000  1.333    3    5    5    4    5    4    0    5     4  70     94.6     95.3 2
1987 04 17 20195 20195.5 2100  9  2.333  0.667  0.333  0.667  1.667  1.667  1.333  0.667    9    3    2    3    6    6    5    3     5  48     96.5     97.2 2
1987 04 18 20196 20196.5 2100 10  0.667  0.667  0.667  1.333  1.000  1.000  1.000  1.000    3    3    3    5    4    4    4    4     4  42     93.2     94.0 2
1987 04 19 20197 20197.5 2100 11  2.000  2.333  3.333  2.667  1.333  1.000  1.667  1.333    7    9   18   12    5    4    6    5     8  34     90.9     91.7 2
1987 04 20 20198 20198.5 2100 12  1.333  3.667  3.667  4.000  2.000  1.333  0.333  0.333    5   22   22   27    7    5    2    2    12  14     84.9     85.7 2
1987 04 21 20199 20199.5 2100 13  0.000  2.000  1.667  1.000  0.333  0.333  0.000  0.000    0    7    6    4    2    2    0    0     3  22     77.5     78.3 2
1987 04 22 20200 20200.5 2100 14  0.000  2.000  1.000  1.333  1.333  1.000  1.333  1.667    0    7    4    5    5    4    5    6     4  30     75.7     76.5 2
1987 04 23 20201 20201.5 2100 15  0.667  1.667  0.667  0.667  0.667  0.667  0.667  1.000    3    6    3    3    3    3    3    4     4  29     75.7     76.5 2
1987 04 24 20202 20202.5 2100 16  2.333  2.333  2.333  2.333  3.333  1.333  2.333  1.667    9    9    9    9   18    5    9    6     9  41     77.7     78.6 2
1987 04 25 20203 20203.5 2100 17  0.667  1.333  1.333  1.000  1.333  1.333  1.000  1.333    3    5    5    4    5    5    4    5     4  29     74.9     75.8 2
1987 04 26 20204 20204.5 2100 18  1.333  1.333  0.333  1.000  2.000  1.000  1.000  0.667    5    5    2    4    7    4    4    3     4  24     73.3     74.2 2
1987 04 27 20205 20205.5 2100 19  1.000  1.333  3.000  2.667  1.667  3.000  2.000  1.667    4    5   15   12    6   15    7    6     9  13     73.8     74.8 2
1987 04 28 20206 20206.5 2100 20  1.667  0.000  0.000  0.333  0.333  0.000  0.333  1.000    6    0    0    2    2    0    2    4     2  16     73.3     74.3 2
1987 04 29 20207 20207.5 2100 21  1.333  0.667  0.667  1.000  0.333  1.000  2.333  1.333    5    3    3    4    2    4    9    5     4  23     72.5     73.5 2
1987 04 30 20208 20208.5 2100 22  0.667  0.667  0.667  0.667  0.667  1.333  1.333  1.667    3    3    3    3    3    5    5    6     4  35     75.7     76.8 2
1987 05 01 20209 20209.5 2100 23  0.667  0.333  1.333  3.000  1.667  2.000  2.333  2.667    3    2    5   15    6    7    9   12     7  46     78.1     79.3 2
1987 05 02 20210 20210.5 2100 24  1.667  1.000  2.000  1.667  1.000  1.667  1.667  1.333    6    4    7    6    4    6    6    5     6  47     78.9     80.2 2
1987 05 03 20211 20211.5 2100 25  0.667  1.000  2.667  2.333  2.333  1.333  1.333  0.333    3    4   12    9    9    5    5    2     6  32     81.4     82.7 2
1987 05 04 20212 20212.5 2100 26  1.000  1.667  2.667  1.333  1.333  1.333  0.667  0.667    4    6   12    5    5    5    3    3     5  27     83.0     84.4 2
1987 05 05 20213 20213.5 2100 27  0.333  0.333  0.667  1.667  1.333  2.000  1.667  0.667    2    2    3    6    5    7    6    3     4  28     84.6     86.1 2
1987 05 06 20214 20214.5 2101  1  0.333  0.333  0.000  0.333  1.333  1.667  2.667  2.667    2    2    0    2    5    6   12   12     5  32     86.3     87.8 2
1987 05 07 20215 20215.5 2101  2  2.667  3.333  2.000  2.000  1.333  1.333  0.667  1.333   12   18    7    7    5    5    3    5     8  40     86.5     88.1 2
1987 05 08 20216 20216.5 2101  3  1.000  2.000  0.667  1.000  0.667  1.000  0.333  1.333    4    7    3    4    3    4    2    5     4  30     87.4     89.0 2
1987 05 09 20217 20217.5 2101  4  0.667  1.667  1.333  1.667  1.333  1.000  0.667  1.000    3    6    5    6    5    4    3    4     4  27     85.7     87.3 2
1987 05 10 20218 20218.5 2101  5  1.000  1.333  2.000  3.667  3.667  2.333  1.667  1.000    4    5    7   22   22    9    6    4    10  30     87.7     89.4 2
