# PURPOSE: This file distributes the geomagnetic planetary three-hour index Kp and associated geomagnetic indices as well as relevant solar indices.
# LICENSE: CC BY 4.0, except for the sunspot numbers contained in this file, which have the CC BY-NC 4.0 license
# SOURCE: Geomagnetic Observatory Niemegk, GFZ German Research Centre for Geosciences
# PLEASE CITE: Matzka, J., Stolle, C., Yamazaki, Y., Bronkalla, O. and Morschhauser, A., 2021. The geomagnetic Kp index 
# and derived indices of geomagnetic activity. Space Weather, https://doi.org/10.1029/2020SW002641
#
# Kp, ap and Ap
# The three-hourly equivalent planetary amplitude ap is derived from Kp and the daily equivalent planetary amplitude Ap is the daily mean of ap.
# Kp is unitless. Ap and ap are unitless and can be multiplied by 2 nT to yield the average geomagnetic disturbance at 50 degree geomagnetic latitude.
# Kp, ap and Ap were introduced by Bartels (1949, 1957) and are produced by Geomagnetic Observatory Niemegk, GFZ German Research Centre for Geosciences.
# Described in: Matzka et al. (2021), see reference above.
# Data publication: Matzka, J., Bronkalla, O., Tornow, K., Elger, K. and Stolle, C., 2021. Geomagnetic Kp index. V. 1.0. GFZ Data Services, 
# https://doi.org/10.5880/Kp.0001
# Note: the most recent values are nowcast values and will be replaced by definitive values as soon as they become available.
# 
# International Sunspot Number SN
# The international sunspot number SN (written with subscript N) is given as the daily total sunspot number version 2.0 introduced in 2015.
# The sunspot data is available under the licence CC BY-NC 4.0 from WDC-SILSO, Royal Observatory of Belgium, Brussels. Described in:
# Clette, F., Lefevre, L., 2016. The New Sunspot Number: assembling all corrections. Solar Physics, 291, https://doi.org/10.1007/s11207-016-1014-y 
# Note: the most recent values are preliminary and replaced by definitive values as soon as they become available.
#
# F10.7 Solar Radio Flux
# Local noon-time observed (F10.7obs) and adjusted (F10.7adj) solar radio flux F10.7 in s.f.u. (10^-22 W m^-2 Hz^-1) is provided by 
# Dominion Radio Astrophysical Observatory and Natural Resources Canada.
# Described in: Tapping, K.F., 2013. The 10.7 cm solar radio flux (F10.7). Space Weather, 11, 394-406, https://doi.org/10.1002/swe.20064 
# Note: For ionospheric and atmospheric studies the use of F10.7obs is recommended.
# 
# Short file description (for a detailed file description, see Kp_ap_Ap_SN_F107_format.txt):
# 40 header lines, all starting with #
# ASCII, blank separated and fixed length, missing data indicated by -1.000 for Kp, -1 for ap and SN, -1.0 for F10.7
# YYYY MM DD is date of UT day, days is days since 1932-01-01 00:00 UT to start of UT day, days_m is days since 1932-01-01 00:00 UT to midday of UT day
# BSR is Bartels solar rotation number, dB is day within BSR 
# Kp1 to Kp8 (Kp for the eight eighth of the UT day), ap1 to ap8 (ap for the eight eighth of the UT day), Ap, SN, F10.7obs, F10.7adj
# D indicates if the Kp and SN values are definitive or preliminary. D=0: Kp and SN preliminary; D=1: Kp definitive, SN preliminary; D=2 Kp and SN definitive
#
#
# The format for each line is (i stands for integer, f for float):
#iii ii ii iiiii fffff.f iiii ii ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff iiii iiii iiii iiii iiii iiii iiii iiii  iiii iii ffffff.f ffffff.f i
# The parameters in each line are:
#YYY MM DD  days  days_m  Bsr dB    Kp1    Kp2    Kp3    Kp4    Kp5    Kp6    Kp7    Kp8  ap1  ap2  ap3  ap4  ap5  ap6  ap7  ap8    Ap  SN F10.7obs F10.7adj D
1988 03 15 20528 20528.5 2112 18  2.333  3.000  4.000  3.667  2.333  3.000  4.333  4.000    9   15   27   22    9   15   32   27    20  75    113.8    112.6 2
1988 03 16 20529 20529.5 2112 19  3.667  3.667  3.667  3.667  1.333  1.333  2.333  2.000   22   22   22   22    5    5    9    7    14  89    115.2    114.1 2
1988 03 17 20530 20530.5 2112 20  2.667  3.000  2.333  2.667  1.333  1.333  2.333  1.667   12   15    9   12    5    5    9    6     9 118    118.5    117.4 2
1988 03 18 20531 20531.5 2112 21  2.333  1.667  2.333  2.000  1.333  1.333  2.000  1.667    9    6    9    7    5    5    7    6     7 114    117.1    116.1 2
1988 03 19 20532 20532.5 2112 22  1.000  1.667  1.667  1.000  1.000  0.333  1.333  1.333    4    6    6    4    4    2    5    5     4 126    117.1    116.1 2
1988 03 20 20533 20533.5 2112 23  0.667  0.667  2.000  3.333  2.333  0.667  0.667  0.333    3    3    7   18    9    3    3    2     6 102    117.2    116.3 2
1988 03 21 20534 20534.5 2112 24  0.000  0.000  0.333  0.333  0.000  0.000  0.667  1.667    0    0    2    2    0    0    3    6     2  97    118.3    117.5 2
1988 03 22 20535 20535.5 2112 25  1.667  1.000  0.667  0.333  0.667  0.333  0.667  0.667    6    4    3    2    3    2    3    3     3  91    118.4    117.6 2
1988 03 23 20536 20536.5 2112 26  0.667  0.333  1.333  0.667  2.667  2.333  1.333  1.000    3    2    5    3   12    9    5    4     5  89    121.6    120.9 2
1988 03 24 20537 20537.5 2112 27  2.667  2.333  0.667  1.000  1.000  0.333  0.333  1.000   12    9    3    4    4    2    2    4     5  99    123.7    123.0 2
1988 03 25 20538 20538.5 2113  1  0.333  2.000  2.333  1.667  3.333  3.000  2.667  2.333    2    7    9    6   18   15   12    9    10 110    129.1    128.5 2
1988 03 26 20539 20539.5 2113  2  3.000  3.667  4.333  3.667  3.667  4.667  6.667  7.000   15   22   32   22   22   39  111  132    49 111    128.1    127.5 2
1988 03 27 20540 20540.5 2113  3  6.000  4.667  3.000  2.667  3.000  4.000  5.333  4.000   80   39   15   12   15   27   56   27    34 123    128.5    128.0 2
1988 03 28 20541 20541.5 2113  4  3.000  3.333  3.000  4.333  3.000  3.333  5.000  5.000   15   18   15   32   15   18   48   48    26 130    130.2    129.8 2
1988 03 29 20542 20542.5 2113  5  3.333  4.000  4.667  5.000  3.667  5.000  4.667  3.333   18   27   39   48   22   48   39   18    32 124    132.1    131.7 2
1988 03 30 20543 20543.5 2113  6  5.667  6.000  3.667  4.333  4.333  2.333  2.333  3.667   67   80   22   32   32    9    9   22    34 129    128.6    128.3 2
1988 03 31 20544 20544.5 2113  7  3.333  3.333  2.000  2.000  2.000  2.333  3.333  2.000   18   18    7    7    7    9   18    7    11 144    130.8    130.6 2
1988 04 01 20545 20545.5 2113  8  2.667  2.667  3.000  2.000  2.333  3.000  3.333  3.333   12   12   15    7    9   15   18   18    13 136    127.3    127.2 2
1988 04 02 20546 20546.5 2113  9  3.000  3.667  4.000  4.333  3.667  2.667  2.667  2.667   15   22   27   32   22   12   12   12    19 119    126.6    126.5 2
1988 04 03 20547 20547.5 2113 10  2.667  2.667  5.000  4.667  1.667  4.333  8.000  4.333   12   12   48   39    6   32  207   32    48 116    127.6    127.6 2
1988 04 04 20548 20548.5 2113 11  4.667  5.333  5.667  6.333  6.333  6.333  7.333  3.667   39   56   67   94   94   94  154   22    78  91    122.5    122.6 2
1988 04 05 20549 20549.5 2113 12  5.000  3.667  3.333  2.000  2.333  1.667  3.333  5.667   48   22   18    7    9    6   18   67    24  82    114.4    114.6 2
1988 04 06 20550 20550.5 2113 13  6.000  6.333  4.667  6.000  4.667  4.333  3.000  2.333   80   94   39   80   39   32   15    9    48  77    116.6    116.8 2
1988 04 07 20551 20551.5 2113 14  2.000  3.667  3.667  3.000  3.000  3.333  2.667  2.000    7   22   22   15   15   18   12    7    15 104    119.7    120.0 2
1988 04 08 20552 20552.5 2113 15  1.667  0.667  1.667  1.000  2.333  3.000  2.000  1.667    6    3    6    4    9   15    7    6     7 114    121.4    121.8 2
1988 04 09 20553 20553.5 2113 16  4.333  2.000  1.667  2.333  1.667  2.333  1.333  2.333   32    7    6    9    6    9    5    9    10 142    121.4    121.8 2
1988 04 10 20554 20554.5 2113 17  1.667  2.333  3.333  4.000  4.333  2.667  2.333  2.667    6    9   18   27   32   12    9   12    16 132    126.7    127.2 2
1988 04 11 20555 20555.5 2113 18  3.000  2.000  1.667  1.333  3.000  3.000  1.667  1.667   15    7    6    5   15   15    6    6     9 142    127.4    128.0 2
1988 04 12 20556 20556.5 2113 19  3.000  2.667  2.000  3.000  3.667  3.667  2.667  2.333   15   12    7   15   22   22   12    9    14 146    129.9    130.6 2
1988 04 13 20557 20557.5 2113 20  2.000  2.333  1.667  2.667  2.667  1.667  2.000  3.333    7    9    6   12   12    6    7   18    10 148    133.8    134.6 2
1988 04 14 20558 20558.5 2113 21  2.333  2.667  2.333  2.333  2.667  1.333  2.000  2.333    9   12    9    9   12    5    7    9     9 171    145.3    146.3 2
1988 04 15 20559 20559.5 2113 22  0.667  1.000  0.333  1.000  2.667  2.000  1.667  2.000    3    4    2    4   12    7    6    7     6 179    142.5    143.5 2
1988 04 16 20560 20560.5 2113 23  1.667  0.667  1.333  0.667  2.333  2.000  0.667  0.667    6    3    5    3    9    7    3    3     5 194    146.5    147.6 2
1988 04 17 20561 20561.5 2113 24  1.667  1.000  1.333  0.667  0.667  1.667  0.667  2.000    6    4    5    3    3    6    3    7     5 178    144.3    145.5 2
1988 04 18 20562 20562.5 2113 25  2.000  2.667  2.333  1.333  1.333  1.333  1.000  1.667    7   12    9    5    5    5    4    6     7 169    144.0    145.3 2
1988 04 19 20563 20563.5 2113 26  2.000  3.000  2.333  3.000  2.667  2.000  1.333  1.333    7   15    9   15   12    7    5    5     9 133    137.2    138.5 2
1988 04 20 20564 20564.5 2113 27  0.667  0.333  1.000  1.000  1.333  3.000  2.333  2.667    3    2    4    4    5   15    9   12     7 109    133.6    134.9 2
1988 04 21 20565 20565.5 2114  1  2.000  2.000  1.667  1.333  1.667  2.000  1.000  3.333    7    7    6    5    6    7    4   18     8  98    126.3    127.6 2
1988 04 22 20566 20566.5 2114  2  4.000  5.333  5.000  4.667  4.333  5.333  5.000  5.000   27   56   48   39   32   56   48   48    44  89    118.8    120.1 2
1988 04 23 20567 20567.5 2114  3  5.000  4.667  3.667  2.333  3.667  1.667  2.667  2.000   48   39   22    9   22    6   12    7    21  53    110.2    111.5 2
1988 04 24 20568 20568.5 2114  4  2.000  1.333  1.667  1.333  1.333  1.333  2.333  2.667    7    5    6    5    5    5    9   12     7  37    104.3    105.6 2
1988 04 25 20569 20569.5 2114  5  0.667  0.333  1.000  1.333  1.667  2.667  2.000  1.333    3    2    4    5    6   12    7    5     6  49    105.4    106.7 2
1988 04 26 20570 20570.5 2114  6  1.667  2.333  1.333  0.667  1.333  0.667  0.667  1.000    6    9    5    3    5    3    3    4     5  54    102.5    103.8 2
1988 04 27 20571 20571.5 2114  7  1.333  2.000  0.000  0.333  1.333  1.667  2.667  2.667    5    7    0    2    5    6   12   12     6  44    100.5    101.9 2
1988 04 28 20572 20572.5 2114  8  2.667  2.667  2.333  2.667  2.667  2.000  2.667  2.333   12   12    9   12   12    7   12    9    11  51    100.2    101.6 2
1988 04 29 20573 20573.5 2114  9  2.667  2.000  3.000  1.667  0.333  0.333  0.333  0.667   12    7   15    6    2    2    2    3     6  48    100.6    102.1 2
1988 04 30 20574 20574.5 2114 10  1.667  2.000  2.667  2.333  1.333  1.000  1.667  2.333    6    7   12    9    5    4    6    9     7  58    103.2    104.8 2
1988 05 01 20575 20575.5 2114 11  2.000  1.333  1.333  1.667  1.333  1.333  1.000  1.667    7    5    5    6    5    5    4    6     5  85    107.1    108.8 2
1988 05 02 20576 20576.5 2114 12  0.667  1.667  1.333  1.667  2.000  2.000  2.000  3.000    3    6    5    6    7    7    7   15     7 104    111.3    113.1 2
1988 05 03 20577 20577.5 2114 13  1.333  1.667  1.667  1.000  1.000  2.000  2.667  2.667    5    6    6    4    4    7   12   12     7  94    114.5    116.4 2
1988 05 04 20578 20578.5 2114 14  3.667  3.667  2.000  1.667  2.667  2.000  3.667  2.000   22   22    7    6   12    7   22    7    13 125    125.3    127.4 2
1988 05 05 20579 20579.5 2114 15  1.000  1.333  2.667  4.333  3.000  1.667  2.000  6.000    4    5   12   32   15    6    7   80    20 127    119.0    121.1 2
1988 05 06 20580 20580.5 2114 16  6.667  6.000  7.333  7.000  7.000  7.333  5.333  4.333  111   80  154  132  132  154   56   32   106  95    114.4    116.5 2
1988 05 07 20581 20581.5 2114 17  1.333  1.667  1.667  3.000  3.000  2.667  3.333  4.000    5    6    6   15   15   12   18   27    13  62    110.8    112.9 2
1988 05 08 20582 20582.5 2114 18  2.333  2.333  2.333  2.333  3.333  3.667  3.000  3.000    9    9    9    9   18   22   15   15    13  78    114.5    116.7 2
1988 05 09 20583 20583.5 2114 19  2.000  1.667  3.333  2.667  2.333  2.333  2.333  2.000    7    6   18   12    9    9    9    7    10  91    119.6    121.9 2
1988 05 10 20584 20584.5 2114 20  3.333  3.000  3.000  2.333  2.000  2.333  1.667  2.000   18   15   15    9    7    9    6    7    11 107    114.1    116.4 2
1988 05 11 20585 20585.5 2114 21  1.667  2.333  2.333  2.000  1.667  2.000  1.000  1.000    6    9    9    7    6    7    4    4     6  80    112.3    114.6 2
1988 05 12 20586 20586.5 2114 22  2.667  1.000  1.333  1.000  1.000  1.333  0.667  1.333   12    4    5    4    4    5    3    5     5  69    109.3    111.6 2
1988 05 13 20587 20587.5 2114 23  1.667  1.667  0.667  1.333  1.667  1.667  1.000  0.333    6    6    3    5    6    6    4    2     5  54    103.7    105.9 2
1988 05 14 20588 20588.5 2114 24  0.667  0.667  0.667  1.000  1.000  1.333  1.000  0.333    3    3    3    4    4    5    4    2     4  46    102.9    105.2 2
1988 05 15 20589 20589.5 2114 25  1.333  3.000  1.667  1.333  1.000  0.667  0.667  1.667    5   15    6    5    4    3    3    6     6  54    101.1    103.4 2
1988 05 16 20590 20590.5 2114 26  1.667  2.667  2.333  3.000  3.000  3.667  0.667  2.000    6   12    9   15   15   22    3    7    11  65    101.0    103.3 2
1988 05 17 20591 20591.5 2114 27  2.000  4.000  3.667  4.000  5.000  3.667  3.667  3.333    7   27   22   27   48   22   22   18    24  70    101.3    103.7 2
1988 05 18 20592 20592.5 2115  1  5.000  3.000  3.333  3.000  3.333  1.667  1.333  3.333   48   15   18   15   18    6    5   18    18  54    104.2    106.7 2
1988 05 19 20593 20593.5 2115  2  2.667  1.667  2.000  2.000  1.667  1.333  1.000  0.667   12    6    7    7    6    5    4    3     6  25    102.3    104.8 2
1988 05 20 20594 20594.5 2115  3  2.000  1.333  1.000  0.667  1.667  1.000  2.667  2.333    7    5    4    3    6    4   12    9     6  25    103.6    106.1 2
1988 05 21 20595 20595.5 2115  4  2.000  2.667  2.667  1.333  1.667  2.333  2.333  3.667    7   12   12    5    6    9    9   22    10  31    109.9    112.6 2
1988 05 22 20596 20596.5 2115  5  3.333  2.667  2.333  1.333  2.000  1.667  1.000  0.333   18   12    9    5    7    6    4    2     8  37    111.2    114.0 2
1988 05 23 20597 20597.5 2115  6  1.667  1.667  1.000  0.667  1.000  1.000  1.333  3.000    6    6    4    3    4    4    5   15     6  49    119.2    122.2 2
1988 05 24 20598 20598.5 2115  7  1.667  1.667  2.000  1.667  3.000  2.333  2.000  1.333    6    6    7    6   15    9    7    5     8  59    116.8    119.8 2
1988 05 25 20599 20599.5 2115  8  1.333  1.000  1.000  1.000  1.000  1.000  2.333  3.333    5    4    4    4    4    4    9   18     6  67    120.6    123.8 2
1988 05 26 20600 20600.5 2115  9  2.333  4.000  1.667  0.667  1.000  2.000  0.667  0.667    9   27    6    3    4    7    3    3     8  78    124.5    127.8 2
1988 05 27 20601 20601.5 2115 10  0.333  1.000  0.333  0.333  0.667  0.667  0.667  1.000    2    4    2    2    3    3    3    4     3  82    126.6    130.0 2
1988 05 28 20602 20602.5 2115 11  0.667  1.000  0.333  0.333  1.000  1.000  1.000  0.667    3    4    2    2    4    4    4    3     3  86    126.6    130.1 2
1988 05 29 20603 20603.5 2115 12  0.667  2.000  2.000  1.667  2.667  2.333  1.333  1.667    3    7    7    6   12    9    5    6     7  91    136.4    140.2 2
1988 05 30 20604 20604.5 2115 13  1.667  3.333  3.333  2.000  1.000  1.667  3.333  3.333    6   18   18    7    4    6   18   18    12 103    138.9    142.8 2
1988 05 31 20605 20605.5 2115 14  3.000  2.000  1.667  2.667  2.333  2.333  2.333  1.667   15    7    6   12    9    9    9    6     9 106    149.4    153.6 2
1988 06 01 20606 20606.5 2115 15  0.667  1.333  1.333  2.000  2.000  2.000  2.333  1.667    3    5    5    7    7    7    9    6     6 116    145.2    149.3 2
1988 06 02 20607 20607.5 2115 16  1.667  1.667  0.667  1.000  1.000  0.667  1.667  1.667    6    6    3    4    4    3    6    6     5 117    143.5    147.6 2
1988 06 03 20608 20608.5 2115 17  0.333  0.333  0.667  1.000  1.000  0.667  0.333  0.000    2    2    3    4    4    3    2    0     2 122    145.3    149.5 2
1988 06 04 20609 20609.5 2115 18  0.333  0.333  0.000  0.333  1.333  1.000  0.667  1.000    2    2    0    2    5    4    3    4     3 128    146.6    150.9 2
1988 06 05 20610 20610.5 2115 19  1.000  1.333  1.000  1.667  2.667  2.333  4.000  2.667    4    5    4    6   12    9   27   12    10 153    146.8    151.2 2
1988 06 06 20611 20611.5 2115 20  3.667  3.000  1.000  1.000  0.333  1.000  1.000  1.333   22   15    4    4    2    4    4    5     8 177    154.4    159.0 2
1988 06 07 20612 20612.5 2115 21  0.667  1.333  2.333  1.667  1.000  1.667  1.667  2.667    3    5    9    6    4    6    6   12     6 172    159.8    164.6 2
1988 06 08 20613 20613.5 2115 22  1.333  2.000  2.000  2.000  1.667  1.333  1.333  1.000    5    7    7    7    6    5    5    4     6 184    163.3    168.3 2
1988 06 09 20614 20614.5 2115 23  0.000  1.000  0.667  1.000  2.667  2.667  3.333  2.333    0    4    3    4   12   12   18    9     8 211    160.9    165.9 2
1988 06 10 20615 20615.5 2115 24  3.000  3.000  3.000  1.333  1.000  2.333  1.000  1.333   15   15   15    5    4    9    4    5     9 176    145.3    149.8 2
1988 06 11 20616 20616.5 2115 25  1.667  2.333  2.333  1.333  2.333  2.000  2.000  0.667    6    9    9    5    9    7    7    3     7 132    133.6    137.8 2
1988 06 12 20617 20617.5 2115 26  0.667  1.333  1.000  1.000  1.000  0.333  0.333  1.333    3    5    4    4    4    2    2    5     4  94    122.1    125.9 2
1988 06 13 20618 20618.5 2115 27  3.000  1.667  1.000  0.667  1.333  0.667  0.333  1.667   15    6    4    3    5    3    2    6     6  57    111.5    115.0 2
1988 06 14 20619 20619.5 2116  1  3.333  4.000  4.000  3.333  3.000  2.667  2.667  4.000   18   27   27   18   15   12   12   27    20  65    108.2    111.7 2
1988 06 15 20620 20620.5 2116  2  3.000  1.667  2.000  1.333  1.333  1.000  2.000  3.667   15    6    7    5    5    4    7   22     9  79    110.0    113.5 2
1988 06 16 20621 20621.5 2116  3  2.333  1.667  1.667  1.000  2.000  1.000  1.333  1.667    9    6    6    4    7    4    5    6     6  99    117.9    121.7 2
1988 06 17 20622 20622.5 2116  4  2.667  2.667  2.333  2.000  2.667  2.000  1.667  3.000   12   12    9    7   12    7    6   15    10  93    120.9    124.8 2
1988 06 18 20623 20623.5 2116  5  2.000  1.667  2.000  1.667  2.667  4.333  4.333  2.000    7    6    7    6   12   32   32    7    14  82    121.7    125.7 2
1988 06 19 20624 20624.5 2116  6  2.667  2.333  3.000  4.333  4.333  4.333  4.000  2.333   12    9   15   32   32   32   27    9    21  85    115.6    119.4 2
1988 06 20 20625 20625.5 2116  7  3.333  4.000  4.000  2.667  1.667  1.333  0.667  0.667   18   27   27   12    6    5    3    3    13  94    114.7    118.5 2
1988 06 21 20626 20626.5 2116  8  0.667  1.000  1.333  2.000  2.000  1.333  1.000  1.667    3    4    5    7    7    5    4    6     5 116    118.9    122.8 2
1988 06 22 20627 20627.5 2116  9  1.667  2.667  2.667  3.000  3.333  2.333  3.000  2.000    6   12   12   15   18    9   15    7    12 112    120.4    124.4 2
1988 06 23 20628 20628.5 2116 10  2.333  2.333  1.000  1.667  2.000  2.000  2.333  3.000    9    9    4    6    7    7    9   15     8 111    125.2    129.3 2
1988 06 24 20629 20629.5 2116 11  3.000  4.000  1.667  2.667  3.333  4.000  3.000  3.333   15   27    6   12   18   27   15   18    17 114    131.3    135.7 2
1988 06 25 20630 20630.5 2116 12  3.000  3.667  4.333  4.000  2.333  5.000  4.667  4.000   15   22   32   27    9   48   39   27    27 135    148.7    153.7 2
1988 06 26 20631 20631.5 2116 13  3.333  1.667  3.333  1.667  2.000  3.333  4.667  4.000   18    6   18    6    7   18   39   27    17 131    152.5    157.6 2
1988 06 27 20632 20632.5 2116 14  3.667  2.333  1.333  1.667  1.000  2.000  3.000  2.000   22    9    5    6    4    7   15    7     9 135    155.3    160.5 2
1988 06 28 20633 20633.5 2116 15  2.000  2.000  3.333  3.333  2.000  2.333  1.667  1.667    7    7   18   18    7    9    6    6    10 142    177.3    183.2 2
1988 06 29 20634 20634.5 2116 16  1.667  4.333  4.333  3.333  3.667  3.667  5.000  4.000    6   32   32   18   22   22   48   27    26 148    183.3    189.5 2
1988 06 30 20635 20635.5 2116 17  4.000  3.667  3.000  3.333  4.000  4.667  3.333  2.333   27   22   15   18   27   39   18    9    22 148    181.3    187.4 2
1988 07 01 20636 20636.5 2116 18  3.667  2.667  3.000  2.667  2.667  2.333  3.000  3.333   22   12   15   12   12    9   15   18    14 160    188.1    194.4 2
1988 07 02 20637 20637.5 2116 19  3.333  2.667  2.667  2.667  2.000  1.667  2.333  1.667   18   12   12   12    7    6    9    6    10 167    192.4    198.9 2
1988 07 03 20638 20638.5 2116 20  0.667  2.000  1.333  1.667  1.667  2.333  2.667  2.000    3    7    5    6    6    9   12    7     7 164    184.0    190.2 2
1988 07 04 20639 20639.5 2116 21  1.667  2.000  1.000  0.667  0.333  1.000  0.333  0.333    6    7    4    3    2    4    2    2     4 149    175.1    181.0 2
1988 07 05 20640 20640.5 2116 22  0.333  0.667  0.333  0.333  0.667  1.667  2.667  2.333    2    3    2    2    3    6   12    9     5 137    165.6    171.2 2
1988 07 06 20641 20641.5 2116 23  3.000  3.000  2.333  2.000  2.667  2.667  2.333  2.333   15   15    9    7   12   12    9    9    11 125    151.6    156.7 2
1988 07 07 20642 20642.5 2116 24  1.667  2.000  3.000  2.333  2.000  1.333  2.000  1.667    6    7   15    9    7    5    7    6     8 119    147.4    152.4 2
1988 07 08 20643 20643.5 2116 25  2.333  2.000  2.333  2.333  3.000  2.000  3.000  2.000    9    7    9    9   15    7   15    7    10 122    137.8    142.4 2
1988 07 09 20644 20644.5 2116 26  1.333  0.667  0.333  0.333  0.333  0.667  0.333  1.333    5    3    2    2    2    3    2    5     3  95    133.2    137.7 2
1988 07 10 20645 20645.5 2116 27  1.667  1.333  1.000  1.333  2.000  2.333  2.667  1.667    6    5    4    5    7    9   12    6     7  90    133.8    138.3 2
1988 07 11 20646 20646.5 2117  1  3.667  3.667  3.333  4.000  4.333  3.333  3.000  2.667   22   22   18   27   32   18   15   12    21 118    133.2    137.7 2
1988 07 12 20647 20647.5 2117  2  2.667  3.000  3.333  3.000  3.333  2.333  3.333  3.000   12   15   18   15   18    9   18   15    15 126    133.4    137.9 2
1988 07 13 20648 20648.5 2117  3  1.667  1.000  1.000  0.667  0.667  1.333  1.333  2.333    6    4    4    3    3    5    5    9     5 119    136.7    141.3 2
1988 07 14 20649 20649.5 2117  4  2.667  2.333  2.000  1.000  1.333  2.000  1.667  2.000   12    9    7    4    5    7    6    7     7 140    145.3    150.1 2
1988 07 15 20650 20650.5 2117  5  2.667  2.667  1.333  1.333  2.333  3.333  3.000  3.000   12   12    5    5    9   18   15   15    11 140    145.9    150.7 2
1988 07 16 20651 20651.5 2117  6  3.000  3.333  3.667  4.333  5.000  2.667  3.000  2.667   15   18   22   32   48   12   15   12    22 128    148.4    153.3 2
1988 07 17 20652 20652.5 2117  7  1.667  1.667  1.000  1.333  2.667  1.667  1.667  2.000    6    6    4    5   12    6    6    7     6 143    147.9    152.8 2
1988 07 18 20653 20653.5 2117  8  1.333  3.000  3.000  2.667  1.667  2.333  1.667  2.000    5   15   15   12    6    9    6    7     9 157    147.5    152.3 2
1988 07 19 20654 20654.5 2117  9  1.667  1.333  2.667  3.000  2.667  1.000  2.333  1.667    6    5   12   15   12    4    9    6     9 121    137.6    142.1 2
1988 07 20 20655 20655.5 2117 10  0.667  0.667  1.000  0.667  0.333  1.000  0.667  1.000    3    3    4    3    2    4    3    4     3 122    136.9    141.3 2
1988 07 21 20656 20656.5 2117 11  1.333  3.333  5.667  5.000  4.333  3.333  2.333  2.000    5   18   67   48   32   18    9    7    26 119    141.2    145.8 2
1988 07 22 20657 20657.5 2117 12  4.667  4.667  2.667  3.667  3.333  4.000  4.333  4.000   39   39   12   22   18   27   32   27    27 122    136.8    141.2 2
1988 07 23 20658 20658.5 2117 13  3.000  3.333  3.667  3.333  2.000  0.667  0.667  1.667   15   18   22   18    7    3    3    6    12 134    140.1    144.6 2
1988 07 24 20659 20659.5 2117 14  2.000  2.333  1.667  2.000  1.667  1.333  1.667  2.000    7    9    6    7    6    5    6    7     7  93    134.3    138.6 2
1988 07 25 20660 20660.5 2117 15  2.000  2.333  1.000  1.333  1.333  1.000  2.000  1.667    7    9    4    5    5    4    7    6     6  88    136.6    140.9 2
1988 07 26 20661 20661.5 2117 16  2.667  2.000  2.667  3.000  3.333  3.667  3.333  4.000   12    7   12   15   18   22   18   27    16  88    145.2    149.7 2
1988 07 27 20662 20662.5 2117 17  4.000  3.000  3.333  2.000  2.000  1.667  1.333  2.333   27   15   18    7    7    6    5    9    12 117    156.6    161.5 2
1988 07 28 20663 20663.5 2117 18  2.000  1.667  1.667  1.667  2.000  2.667  3.667  3.667    7    6    6    6    7   12   22   22    11 135    170.1    175.4 2
1988 07 29 20664 20664.5 2117 19  1.667  1.000  1.000  1.000  1.000  1.000  2.333  3.667    6    4    4    4    4    4    9   22     7 181    180.4    185.9 2
1988 07 30 20665 20665.5 2117 20  2.333  2.000  2.000  0.667  0.667  1.333  1.333  2.333    9    7    7    3    3    5    5    9     6 186    182.7    188.3 2
1988 07 31 20666 20666.5 2117 21  1.000  2.667  3.000  2.000  1.667  2.000  1.667  2.333    4   12   15    7    6    7    6    9     8 168    186.9    192.5 2
1988 08 01 20667 20667.5 2117 22  2.333  2.667  2.333  1.000  1.333  1.333  2.667  1.333    9   12    9    4    5    5   12    5     8 177    175.6    180.9 2
1988 08 02 20668 20668.5 2117 23  2.000  2.000  1.000  0.667  1.333  1.000  1.667  1.667    7    7    4    3    5    4    6    6     5 179    182.2    187.6 2
1988 08 03 20669 20669.5 2117 24  2.000  2.667  2.333  1.667  1.667  1.333  0.333  0.667    7   12    9    6    6    5    2    3     6 182    167.3    172.2 2
1988 08 04 20670 20670.5 2117 25  0.667  1.000  0.333  0.333  0.333  0.333  0.333  0.667    3    4    2    2    2    2    2    3     2 169    159.0    163.6 2
1988 08 05 20671 20671.5 2117 26  0.333  0.667  1.333  0.667  2.333  2.667  1.667  2.667    2    3    5    3    9   12    6   12     6 150    154.7    159.2 2
1988 08 06 20672 20672.5 2117 27  1.667  1.667  2.667  0.667  0.667  0.667  0.667  2.000    6    6   12    3    3    3    3    7     5 154    158.9    163.4 2
1988 08 07 20673 20673.5 2118  1  2.000  1.333  1.000  1.333  1.333  1.000  1.333  0.667    7    5    4    5    5    4    5    3     5 180    165.7    170.4 2
1988 08 08 20674 20674.5 2118  2  0.000  0.333  0.667  1.000  0.333  0.333  1.333  1.667    0    2    3    4    2    2    5    6     3 200    181.8    186.9 2
1988 08 09 20675 20675.5 2118  3  2.000  2.333  2.000  2.000  3.333  2.667  4.000  3.333    7    9    7    7   18   12   27   18    13 214    177.5    182.4 2
1988 08 10 20676 20676.5 2118  4  2.667  1.333  1.333  1.667  0.667  1.333  3.333  3.333   12    5    5    6    3    5   18   18     9 190    177.0    181.8 2
1988 08 11 20677 20677.5 2118  5  2.000  1.667  2.000  3.000  2.333  1.667  2.000  2.333    7    6    7   15    9    6    7    9     8 169    173.5    178.2 2
