# PURPOSE: This file distributes the geomagnetic planetary three-hour index Kp and associated geomagnetic indices as well as relevant solar indices.
# LICENSE: CC BY 4.0, except for the sunspot numbers contained in this file, which have the CC BY-NC 4.0 license
# SOURCE: Geomagnetic Observatory Niemegk, GFZ German Research Centre for Geosciences
# PLEASE CITE: Matzka, J., Stolle, C., Yamazaki, Y., Bronkalla, O. and Morschhauser, A., 2021. The geomagnetic Kp index 
# and derived indices of geomagnetic activity. Space Weather, https://doi.org/10.1029/2020SW002641
#
# Kp, ap and Ap
# The three-hourly equivalent planetary amplitude ap is derived from Kp and the daily equivalent planetary amplitude Ap is the daily mean of ap.
# Kp is unitless. Ap and ap are unitless and can be multiplied by 2 nT to yield the average geomagnetic disturbance at 50 degree geomagnetic latitude.
# Kp, ap and Ap were introduced by Bartels (1949, 1957) and are produced by Geomagnetic Observatory Niemegk, GFZ German Research Centre for Geosciences.
# Described in: Matzka et al. (2021), see reference above.
# Data publication: Matzka, J., Bronkalla, O., Tornow, K., Elger, K. and Stolle, C., 2021. Geomagnetic Kp index. V. 1.0. GFZ Data Services, 
# https://doi.org/10.5880/Kp.0001
# Note: the most recent values are nowcast values and will be replaced by definitive values as soon as they become available.
# 
# International Sunspot Number SN
# The international sunspot number SN (written with subscript N) is given as the daily total sunspot number version 2.0 introduced in 2015.
# The sunspot data is available under the licence CC BY-NC 4.0 from WDC-SILSO, Royal Observatory of Belgium, Brussels. Described in:
# Clette, F., Lefevre, L., 2016. The New Sunspot Number: assembling all corrections. Solar Physics, 291, https://doi.org/10.1007/s11207-016-1014-y 
# Note: the most recent values are preliminary and replaced by definitive values as soon as they become available.
#
# F10.7 Solar Radio Flux
# Local noon-time observed (F10.7obs) and adjusted (F10.7adj) solar radio flux F10.7 in s.f.u. (10^-22 W m^-2 Hz^-1) is provided by 
# Dominion Radio Astrophysical Observatory and Natural Resources Canada.
# Described in: Tapping, K.F., 2013. The 10.7 cm solar radio flux (F10.7). Space Weather, 11, 394-406, https://doi.org/10.1002/swe.20064 
# Note: For ionospheric and atmospheric studies the use of F10.7obs is recommended.
# 
# Short file description (for a detailed file description, see Kp_ap_Ap_SN_F107_format.txt):
# 40 header lines, all starting with #
# ASCII, blank separated and fixed length, missing data indicated by -1.000 for Kp, -1 for ap and SN, -1.0 for F10.7
# YYYY MM DD is date of UT day, days is days since 1932-01-01 00:00 UT to start of UT day, days_m is days since 1932-01-01 00:00 UT to midday of UT day
# BSR is Bartels solar rotation number, dB is day within BSR 
# Kp1 to Kp8 (Kp for the eight eighth of the UT day), ap1 to ap8 (ap for the eight eighth of the UT day), Ap, SN, F10.7obs, F10.7adj
# D indicates if the Kp and SN values are definitive or preliminary. D=0: Kp and SN preliminary; D=1: Kp definitive, SN preliminary; D=2 Kp and SN definitive
#
#
# The format for each line is (i stands for integer, f for float):
#iii ii ii iiiii fffff.f iiii ii ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff iiii iiii iiii iiii iiii iiii iiii iiii  iiii iii ffffff.f ffffff.f i
# The parameters in each line are:
#YYY MM DD  days  days_m  Bsr dB    Kp1    Kp2    Kp3    Kp4    Kp5    Kp6    Kp7    Kp8  ap1  ap2  ap3  ap4  ap5  ap6  ap7  ap8    Ap  SN F10.7obs F10.7adj D
1989 05 11 20950 20950.5 2128  8  1.333  1.000  1.000  1.000  1.333  2.000  2.000  2.667    5    4    4    4    5    7    7   12     6 169    194.9    198.9 2
1989 05 12 20951 20951.5 2128  9  2.667  3.000  3.667  2.333  1.333  2.667  1.667  1.333   12   15   22    9    5   12    6    5    11 162    193.1    197.2 2
1989 05 13 20952 20952.5 2128 10  1.667  1.667  1.667  2.000  3.333  3.333  1.667  1.000    6    6    6    7   18   18    6    4     9 182    193.3    197.5 2
1989 05 14 20953 20953.5 2128 11  2.000  3.333  2.333  2.000  1.667  3.000  1.667  2.333    7   18    9    7    6   15    6    9    10 174    189.0    193.1 2
1989 05 15 20954 20954.5 2128 12  1.667  2.333  3.000  3.333  2.667  2.667  3.333  2.667    6    9   15   18   12   12   18   12    13 209    191.5    195.8 2
1989 05 16 20955 20955.5 2128 13  1.667  2.333  1.333  1.667  2.000  2.333  2.000  1.667    6    9    5    6    7    9    7    6     7 217    184.4    188.6 2
1989 05 17 20956 20956.5 2128 14  2.000  2.667  2.333  2.000  2.000  1.667  1.667  1.000    7   12    9    7    7    6    6    4     7 227    182.8    187.0 2
1989 05 18 20957 20957.5 2128 15  2.000  2.000  1.667  1.333  2.333  1.333  1.333  1.333    7    7    6    5    9    5    5    5     6 250    180.6    184.9 2
1989 05 19 20958 20958.5 2128 16  0.667  1.333  1.000  2.333  1.667  1.667  1.667  1.333    3    5    4    9    6    6    6    5     6 270    184.2    188.6 2
1989 05 20 20959 20959.5 2128 17  1.667  1.333  2.000  4.667  4.667  2.333  2.667  0.333    6    5    7   39   39    9   12    2    15 275    198.3    203.1 2
1989 05 21 20960 20960.5 2128 18  1.667  2.000  2.667  2.667  2.667  1.667  1.667  1.000    6    7   12   12   12    6    6    4     8 237    206.8    211.9 2
1989 05 22 20961 20961.5 2128 19  1.667  2.000  2.000  2.333  3.000  2.333  2.667  4.000    6    7    7    9   15    9   12   27    12 220    198.9    203.9 2
1989 05 23 20962 20962.5 2128 20  2.333  2.667  1.333  2.000  5.667  7.333  6.000  4.667    9   12    5    7   67  154   80   39    47 254    206.9    212.2 2
1989 05 24 20963 20963.5 2128 21  5.333  5.000  6.000  5.000  6.000  6.333  5.667  5.667   56   48   80   48   80   94   67   67    68 277    204.7    210.0 2
1989 05 25 20964 20964.5 2128 22  4.667  3.667  4.000  2.667  4.000  3.333  4.333  3.333   39   22   27   12   27   18   32   18    24 244    189.6    194.6 2
1989 05 26 20965 20965.5 2128 23  3.333  2.333  1.667  2.333  3.333  3.333  4.000  4.333   18    9    6    9   18   18   27   32    17 222    183.1    188.0 2
1989 05 27 20966 20966.5 2128 24  3.667  4.000  3.333  2.000  2.667  2.667  3.333  2.667   22   27   18    7   12   12   18   12    16 230    172.0    176.6 2
1989 05 28 20967 20967.5 2128 25  2.667  2.333  1.333  2.333  3.333  3.667  3.333  3.000   12    9    5    9   18   22   18   15    14 184    168.9    173.5 2
1989 05 29 20968 20968.5 2128 26  3.667  2.333  2.000  2.667  3.667  2.667  3.000  3.000   22    9    7   12   22   12   15   15    14 171    168.9    173.6 2
1989 05 30 20969 20969.5 2128 27  3.333  2.667  2.000  1.333  1.333  2.000  2.667  2.333   18   12    7    5    5    7   12    9     9 172    178.0    183.0 2
1989 05 31 20970 20970.5 2129  1  3.333  2.333  2.667  1.667  3.000  2.667  3.333  2.667   18    9   12    6   15   12   18   12    13 157    188.9    194.2 2
1989 06 01 20971 20971.5 2129  2  2.667  2.667  1.333  2.333  2.333  2.667  3.000  3.000   12   12    5    9    9   12   15   15    11 197    186.3    191.6 2
1989 06 02 20972 20972.5 2129  3  2.333  2.333  3.333  3.667  4.667  3.333  3.333  3.333    9    9   18   22   39   18   18   18    19 215    202.4    208.2 2
1989 06 03 20973 20973.5 2129  4  3.667  3.000  2.000  1.333  2.333  3.667  3.333  3.000   22   15    7    5    9   22   18   15    14 229    197.5    203.3 2
1989 06 04 20974 20974.5 2129  5  4.000  5.000  1.333  1.667  1.333  1.333  1.333  2.000   27   48    5    6    5    5    5    7    14 228    215.0    221.3 2
1989 06 05 20975 20975.5 2129  6  2.000  1.000  1.333  1.667  1.000  2.667  1.667  2.667    7    4    5    6    4   12    6   12     7 248    207.0    213.2 2
1989 06 06 20976 20976.5 2129  7  2.667  2.333  1.667  1.333  1.667  1.000  1.333  4.667   12    9    6    5    6    4    5   39    11 210    206.0    212.2 2
1989 06 07 20977 20977.5 2129  8  6.000  4.333  4.667  5.667  3.333  0.667  3.000  3.667   80   32   39   67   18    3   15   22    34 189    199.3    205.3 2
1989 06 08 20978 20978.5 2129  9  3.000  2.333  2.667  1.667  1.667  1.333  6.000  5.000   15    9   12    6    6    5   80   48    23 207    216.3    222.9 2
1989 06 09 20979 20979.5 2129 10  6.333  4.667  2.333  2.333  2.667  3.333  4.333  5.333   94   39    9    9   12   18   32   56    34 244    234.7    241.9 2
1989 06 10 20980 20980.5 2129 11  5.333  5.667  5.333  5.667  6.667  7.000  6.333  4.667   56   67   56   67  111  132   94   39    78 279    243.3    250.9 2
1989 06 11 20981 20981.5 2129 12  4.000  4.333  4.333  2.333  3.000  3.333  3.667  3.333   27   32   32    9   15   18   22   18    22 295    262.1    270.3 2
1989 06 12 20982 20982.5 2129 13  3.000  3.000  3.333  2.667  2.000  2.333  2.667  1.333   15   15   18   12    7    9   12    5    12 316    277.1    285.8 2
1989 06 13 20983 20983.5 2129 14  1.667  1.667  2.000  2.667  3.333  4.333  4.333  2.667    6    6    7   12   18   32   32   12    16 367    309.4    319.2 2
1989 06 14 20984 20984.5 2129 15  3.333  4.333  4.667  5.667  5.333  5.333  6.000  5.000   18   32   39   67   56   56   80   48    50 364    317.1    327.2 2
1989 06 15 20985 20985.5 2129 16  4.667  3.333  5.000  4.333  5.000  5.000  5.000  3.000   39   18   48   32   48   48   48   15    37 383    324.3    334.7 2
1989 06 16 20986 20986.5 2129 17  3.000  3.667  2.667  2.000  0.667  1.667  0.667  0.333   15   22   12    7    3    6    3    2     9 384    310.9    320.9 2
1989 06 17 20987 20987.5 2129 18  0.000  0.333  0.667  1.000  1.333  3.333  1.000  2.000    0    2    3    4    5   18    4    7     5 338    294.2    303.7 2
1989 06 18 20988 20988.5 2129 19  1.667  1.333  0.667  1.000  1.333  1.333  2.000  0.667    6    5    3    4    5    5    7    3     5 313    262.9    271.5 2
1989 06 19 20989 20989.5 2129 20  1.333  2.333  1.667  1.667  2.000  1.333  2.667  3.333    5    9    6    6    7    5   12   18     8 341    262.0    270.6 2
1989 06 20 20990 20990.5 2129 21  2.667  3.000  3.000  4.333  5.000  4.000  5.333  3.333   12   15   15   32   48   27   56   18    28 337    241.4    249.3 2
1989 06 21 20991 20991.5 2129 22  1.333  1.000  1.667  1.000  1.333  0.667  0.667  1.667    5    4    6    4    5    3    3    6     4 271    235.1    242.8 2
1989 06 22 20992 20992.5 2129 23  0.667  1.000  1.333  0.667  1.333  1.333  1.667  2.000    3    4    5    3    5    5    6    7     5 252    225.6    233.1 2
1989 06 23 20993 20993.5 2129 24  1.667  1.000  1.000  1.000  1.667  2.000  1.667  1.333    6    4    4    4    6    7    6    5     5 284    231.0    238.7 2
1989 06 24 20994 20994.5 2129 25  1.000  1.333  2.000  3.000  4.000  2.000  1.667  1.333    4    5    7   15   27    7    6    5    10 312    220.3    227.6 2
1989 06 25 20995 20995.5 2129 26  2.333  2.333  2.333  1.667  2.000  1.333  1.000  2.333    9    9    9    6    7    5    4    9     7 329    214.5    221.6 2
1989 06 26 20996 20996.5 2129 27  1.000  1.333  1.667  2.667  2.333  2.333  1.667  2.667    4    5    6   12    9    9    6   12     8 344    225.5    233.0 2
1989 06 27 20997 20997.5 2130  1  2.333  1.333  0.667  1.000  1.667  1.000  1.333  2.333    9    5    3    4    6    4    5    9     6 299    220.1    227.5 2
1989 06 28 20998 20998.5 2130  2  2.667  1.333  1.333  1.667  1.333  2.333  1.333  2.000   12    5    5    6    5    9    5    7     7 271    220.0    227.4 2
1989 06 29 20999 20999.5 2130  3  2.667  3.333  2.333  3.000  3.333  3.000  2.333  2.333   12   18    9   15   18   15    9    9    13 264    215.8    223.0 2
1989 06 30 21000 21000.5 2130  4  3.000  4.000  2.667  1.667  1.333  0.667  1.667  2.000   15   27   12    6    5    3    6    7    10 226    210.3    217.4 2
1989 07 01 21001 21001.5 2130  5  1.333  1.000  2.000  1.667  1.333  5.333  6.333  4.333    5    4    7    6    5   56   94   32    26 182    197.4    204.0 2
1989 07 02 21002 21002.5 2130  6  3.000  2.667  1.333  0.667  0.333  0.333  0.333  0.333   15   12    5    3    2    2    2    2     5 212    187.1    193.4 2
1989 07 03 21003 21003.5 2130  7  0.333  0.667  0.333  0.333  1.000  0.667  1.000  0.333    2    3    2    2    4    3    4    2     3 183    186.2    192.5 2
1989 07 04 21004 21004.5 2130  8  0.333  0.667  0.333  0.333  1.333  1.000  0.333  0.333    2    3    2    2    5    4    2    2     3 171    183.6    189.8 2
1989 07 05 21005 21005.5 2130  9  1.667  1.000  1.000  2.000  2.333  4.333  4.667  3.667    6    4    4    7    9   32   39   22    15 144    177.4    183.4 2
1989 07 06 21006 21006.5 2130 10  2.333  2.667  1.667  2.333  2.333  3.333  3.000  2.000    9   12    6    9    9   18   15    7    11 171    186.0    192.3 2
1989 07 07 21007 21007.5 2130 11  2.333  2.333  2.667  1.333  2.000  1.667  2.333  1.667    9    9   12    5    7    6    9    6     8 212    187.2    193.5 2
1989 07 08 21008 21008.5 2130 12  0.667  0.333  1.000  1.000  1.333  0.667  0.667  1.000    3    2    4    4    5    3    3    4     4 200    182.7    188.9 2
1989 07 09 21009 21009.5 2130 13  2.333  2.667  1.000  1.000  1.000  0.667  1.667  1.333    9   12    4    4    4    3    6    5     6 165    182.0    188.1 2
1989 07 10 21010 21010.5 2130 14  1.667  2.667  3.000  2.333  2.667  2.667  2.333  2.667    6   12   15    9   12   12    9   12    11 148    178.1    184.1 2
1989 07 11 21011 21011.5 2130 15  1.333  1.000  0.667  1.000  1.000  1.000  1.000  1.000    5    4    3    4    4    4    4    4     4 193    186.9    193.2 2
1989 07 12 21012 21012.5 2130 16  0.333  0.333  0.000  1.000  1.000  0.667  0.667  2.333    2    2    0    4    4    3    3    9     3 158    184.5    190.7 2
1989 07 13 21013 21013.5 2130 17  1.667  2.333  2.667  1.333  2.000  1.333  1.000  1.333    6    9   12    5    7    5    4    5     7 165    178.1    184.0 2
1989 07 14 21014 21014.5 2130 18  0.667  1.000  0.667  1.000  1.000  1.333  1.333  2.000    3    4    3    4    4    5    5    7     4 165    178.0    183.9 2
1989 07 15 21015 21015.5 2130 19  0.667  1.667  1.333  1.667  2.000  2.333  1.667  1.667    3    6    5    6    7    9    6    6     6 131    179.7    185.7 2
1989 07 16 21016 21016.5 2130 20  0.333  1.000  0.333  0.333  0.333  0.333  0.000  0.333    2    4    2    2    2    2    0    2     2 129    178.0    183.9 2
1989 07 17 21017 21017.5 2130 21  3.333  2.333  3.333  2.333  2.667  3.000  2.667  2.333   18    9   18    9   12   15   12    9    13 141    178.2    184.1 2
1989 07 18 21018 21018.5 2130 22  3.667  4.333  2.333  2.333  2.333  2.333  2.000  1.333   22   32    9    9    9    9    7    5    13 161    183.2    189.2 2
1989 07 19 21019 21019.5 2130 23  1.333  1.000  1.667  0.667  1.000  0.667  0.667  0.667    5    4    6    3    4    3    3    3     4 196    187.6    193.7 2
1989 07 20 21020 21020.5 2130 24  0.667  1.667  0.667  0.667  0.667  1.333  1.667  2.000    3    6    3    3    3    5    6    7     4 212    186.3    192.4 2
1989 07 21 21021 21021.5 2130 25  1.667  2.000  1.333  1.667  0.667  1.000  1.000  1.333    6    7    5    6    3    4    4    5     5 242    188.9    195.0 2
1989 07 22 21022 21022.5 2130 26  1.667  1.000  1.667  1.333  2.667  1.667  1.000  2.667    6    4    6    5   12    6    4   12     7 280    194.6    200.9 2
1989 07 23 21023 21023.5 2130 27  2.667  3.667  2.333  1.667  3.000  2.667  1.667  1.667   12   22    9    6   15   12    6    6    11 277    190.4    196.5 2
1989 07 24 21024 21024.5 2131  1  2.000  1.333  2.333  2.333  2.667  2.333  2.000  2.333    7    5    9    9   12    9    7    9     8 239    185.2    191.1 2
1989 07 25 21025 21025.5 2131  2  2.000  2.000  2.000  1.667  2.000  1.000  0.667  2.333    7    7    7    6    7    4    3    9     6 188    174.9    180.4 2
1989 07 26 21026 21026.5 2131  3  2.333  2.000  2.667  2.667  3.333  3.333  3.000  2.667    9    7   12   12   18   18   15   12    13 158    164.6    169.8 2
1989 07 27 21027 21027.5 2131  4  2.333  3.000  2.000  1.000  2.000  2.000  1.667  2.667    9   15    7    4    7    7    6   12     8 141    167.6    172.8 2
1989 07 28 21028 21028.5 2131  5  2.333  3.000  1.667  1.333  1.667  1.667  2.667  3.000    9   15    6    5    6    6   12   15     9 107    165.6    170.7 2
1989 07 29 21029 21029.5 2131  6  2.333  2.000  1.667  2.000  2.667  2.333  3.333  2.667    9    7    6    7   12    9   18   12    10 159    175.5    180.9 2
1989 07 30 21030 21030.5 2131  7  2.000  2.333  1.667  1.333  1.333  1.667  2.333  2.333    7    9    6    5    5    6    9    9     7 178    179.6    185.1 2
1989 07 31 21031 21031.5 2131  8  1.667  1.000  1.333  0.667  1.000  0.667  1.000  2.000    6    4    5    3    4    3    4    7     4 188    182.7    188.2 2
1989 08 01 21032 21032.5 2131  9  1.667  1.333  0.667  1.000  1.333  1.667  1.667  2.333    6    5    3    4    5    6    6    9     6 235    192.7    198.5 2
1989 08 02 21033 21033.5 2131 10  2.667  1.667  2.333  1.000  0.667  0.667  1.000  1.667   12    6    9    4    3    3    4    6     6 269    195.9    201.7 2
1989 08 03 21034 21034.5 2131 11  2.000  2.000  1.667  1.667  1.333  1.000  1.000  0.333    7    7    6    6    5    4    4    2     5 265    213.9    220.2 2
1989 08 04 21035 21035.5 2131 12  0.667  1.000  1.667  2.333  2.667  3.333  2.000  2.333    3    4    6    9   12   18    7    9     8 293    219.3    225.7 2
1989 08 05 21036 21036.5 2131 13  1.000  0.667  0.000  0.333  0.333  0.333  0.333  1.000    4    3    0    2    2    2    2    4     2 312    234.7    241.5 2
1989 08 06 21037 21037.5 2131 14  1.000  1.333  1.000  1.000  1.667  2.333  3.333  2.667    4    5    4    4    6    9   18   12     8 302    233.6    240.3 2
1989 08 07 21038 21038.5 2131 15  2.000  2.333  2.000  2.000  2.000  2.667  3.333  2.000    7    9    7    7    7   12   18    7     9 295    234.0    240.6 2
1989 08 08 21039 21039.5 2131 16  2.000  2.333  2.333  2.667  1.333  1.000  1.667  1.667    7    9    9   12    5    4    6    6     7 299    227.3    233.6 2
1989 08 09 21040 21040.5 2131 17  1.667  1.333  0.667  1.000  1.667  1.667  4.333  3.333    6    5    3    4    6    6   32   18    10 299    227.6    233.9 2
1989 08 10 21041 21041.5 2131 18  3.667  3.667  6.000  5.667  4.333  4.333  4.000  5.000   22   22   80   67   32   32   27   48    41 275    226.4    232.6 2
1989 08 11 21042 21042.5 2131 19  5.333  4.667  3.000  4.000  4.333  3.333  2.000  2.333   56   39   15   27   32   18    7    9    25 277    237.2    243.6 2
1989 08 12 21043 21043.5 2131 20  3.000  2.333  2.000  1.667  2.333  0.667  1.333  2.333   15    9    7    6    9    3    5    9     8 258    249.5    256.1 2
1989 08 13 21044 21044.5 2131 21  3.000  2.667  2.333  2.000  2.667  1.333  2.000  2.000   15   12    9    7   12    5    7    7     9 284    257.2    263.9 2
1989 08 14 21045 21045.5 2131 22  3.333  4.000  6.667  6.000  6.667  3.333  4.000  5.000   18   27  111   80  111   18   27   48    55 271    264.5    271.3 2
1989 08 15 21046 21046.5 2131 23  6.667  6.667  6.000  4.333  6.333  4.000  5.000  6.667  111  111   80   32   94   27   48  111    77 279    274.7    281.7 2
1989 08 16 21047 21047.5 2131 24  5.667  5.000  3.000  2.333  3.333  2.667  3.333  3.667   67   48   15    9   18   12   18   22    26 243    253.4    259.8 2
1989 08 17 21048 21048.5 2131 25  3.333  2.667  3.333  2.667  5.333  5.667  4.667  5.000   18   12   18   12   56   67   39   48    34 264    256.6    262.9 2
1989 08 18 21049 21049.5 2131 26  5.000  4.000  3.667  5.000  2.667  2.667  4.333  4.333   48   27   22   48   12   12   32   32    29 260    258.7    265.0 2
1989 08 19 21050 21050.5 2131 27  4.000  4.667  2.333  1.000  1.000  1.667  3.000  1.000   27   39    9    4    4    6   15    4    14 277    243.3    249.1 2
1989 08 20 21051 21051.5 2132  1  2.333  2.667  5.000  5.000  5.000  4.000  1.667  1.667    9   12   48   48   48   27    6    6    26 287    231.0    236.4 2
1989 08 21 21052 21052.5 2132  2  2.000  1.333  1.000  1.000  3.333  4.000  5.333  5.000    7    5    4    4   18   27   56   48    21 279    220.6    225.7 2
1989 08 22 21053 21053.5 2132  3  4.333  3.333  3.333  2.667  1.333  1.333  1.333  1.333   32   18   18   12    5    5    5    5    12 220    200.9    205.4 2
1989 08 23 21054 21054.5 2132  4  3.000  3.333  2.667  3.000  5.000  4.667  5.333  3.667   15   18   12   15   48   39   56   22    28 183    187.2    191.3 2
1989 08 24 21055 21055.5 2132  5  3.000  1.000  1.000  0.667  1.667  1.333  1.000  1.667   15    4    4    3    6    5    4    6     6 177    178.1    182.0 2
1989 08 25 21056 21056.5 2132  6  0.667  1.000  1.333  0.667  1.333  1.000  1.333  2.333    3    4    5    3    5    4    5    9     5 144    156.4    159.7 2
1989 08 26 21057 21057.5 2132  7  0.667  2.333  2.000  2.667  2.000  1.667  0.667  0.667    3    9    7   12    7    6    3    3     6 113    157.7    161.0 2
1989 08 27 21058 21058.5 2132  8  2.000  4.333  3.000  2.667  4.000  3.333  5.667  4.333    7   32   15   12   27   18   67   32    26  78    156.4    159.6 2
1989 08 28 21059 21059.5 2132  9  2.667  1.000  0.667  2.000  2.000  2.333  4.000  6.667   12    4    3    7    7    9   27  111    22  69    170.7    174.1 2
1989 08 29 21060 21060.5 2132 10  7.000  7.333  5.667  4.000  3.667  4.000  3.667  2.333  132  154   67   27   22   27   22    9    58  96    176.9    180.3 2
1989 08 30 21061 21061.5 2132 11  2.000  4.333  2.000  3.000  3.333  4.000  3.000  2.667    7   32    7   15   18   27   15   12    17 129    188.4    192.0 2
1989 08 31 21062 21062.5 2132 12  2.000  1.333  1.000  0.333  1.000  2.667  1.667  2.333    7    5    4    2    4   12    6    9     6 159    205.1    208.9 2
1989 09 01 21063 21063.5 2132 13  2.333  2.000  2.667  2.333  2.667  2.333  0.667  0.333    9    7   12    9   12    9    3    2     8 187    219.8    223.8 2
1989 09 02 21064 21064.5 2132 14  1.667  2.000  1.333  1.667  2.667  3.333  1.333  1.333    6    7    5    6   12   18    5    5     8 218    229.3    233.3 2
1989 09 03 21065 21065.5 2132 15  1.000  3.000  2.667  1.000  1.333  1.667  1.000  2.667    4   15   12    4    5    6    4   12     8 229    238.9    243.0 2
1989 09 04 21066 21066.5 2132 16  5.000  6.000  4.667  4.333  3.333  1.333  1.000  3.000   48   80   39   32   18    5    4   15    30 260    241.0    245.0 2
1989 09 05 21067 21067.5 2132 17  4.667  4.000  5.333  3.333  2.000  1.667  2.000  2.333   39   27   56   18    7    6    7    9    21 270    269.0    273.3 2
1989 09 06 21068 21068.5 2132 18  2.000  2.667  2.333  2.667  3.333  3.333  3.000  2.000    7   12    9   12   18   18   15    7    12 293    284.0    288.4 2
1989 09 07 21069 21069.5 2132 19  2.333  2.000  1.667  3.667  4.000  5.667  4.000  3.000    9    7    6   22   27   67   27   15    22 340    298.9    303.4 2
1989 09 08 21070 21070.5 2132 20  3.667  4.000  4.000  2.667  3.000  2.667  1.333  2.333   22   27   27   12   15   12    5    9    16 332    297.8    302.1 2
1989 09 09 21071 21071.5 2132 21  2.333  2.000  0.667  2.667  2.667  2.667  3.333  2.667    9    7    3   12   12   12   18   12    11 377    307.2    311.5 2
1989 09 10 21072 21072.5 2132 22  2.667  3.333  2.000  1.333  2.333  3.000  2.333  1.667   12   18    7    5    9   15    9    6    10 344    299.2    303.3 2
1989 09 11 21073 21073.5 2132 23  1.000  0.333  0.333  0.667  0.333  0.333  0.667  2.333    4    2    2    3    2    2    3    9     3 357    295.5    299.3 2
1989 09 12 21074 21074.5 2132 24  3.000  3.333  3.333  2.667  3.000  2.333  0.667  2.000   15   18   18   12   15    9    3    7    12 336    288.6    292.2 2
1989 09 13 21075 21075.5 2132 25  1.667  2.000  2.000  1.333  2.000  3.000  2.667  3.000    6    7    7    5    7   15   12   15     9 316    246.4    249.3 2
1989 09 14 21076 21076.5 2132 26  1.333  1.667  2.333  2.667  1.333  0.333  0.333  0.333    5    6    9   12    5    2    2    2     5 274    242.1    244.9 2
1989 09 15 21077 21077.5 2132 27  2.667  4.667  3.000  3.000  4.667  4.667  6.000  6.333   12   39   15   15   39   39   80   94    42 264    223.6    226.0 2
1989 09 16 21078 21078.5 2133  1  5.333  5.667  4.000  2.333  2.333  2.333  2.000  2.333   56   67   27    9    9    9    7    9    24 229    231.3    233.7 2
1989 09 17 21079 21079.5 2133  2  1.667  0.667  2.000  1.000  1.333  1.000  2.333  3.000    6    3    7    4    5    4    9   15     7 202    214.1    216.2 2
1989 09 18 21080 21080.5 2133  3  4.333  2.667  3.667  4.000  3.000  5.000  6.000  7.667   32   12   22   27   15   48   80  179    52 197    206.7    208.6 2
1989 09 19 21081 21081.5 2133  4  6.667  8.000  7.000  5.000  4.000  3.000  2.667  1.333  111  207  132   48   27   15   12    5    70 194    195.3    197.0 2
1989 09 20 21082 21082.5 2133  5  1.000  2.000  1.000  1.000  1.667  1.333  2.000  2.333    4    7    4    4    6    5    7    9     6 174    171.7    173.1 2
1989 09 21 21083 21083.5 2133  6  2.667  2.667  2.333  2.000  2.000  1.333  0.333  2.667   12   12    9    7    7    5    2   12     8 141    160.6    161.8 2
1989 09 22 21084 21084.5 2133  7  2.000  3.000  3.667  4.667  4.333  4.333  3.667  2.667    7   15   22   39   32   32   22   12    23 139    158.2    159.3 2
1989 09 23 21085 21085.5 2133  8  1.667  1.333  1.333  0.667  0.667  1.000  0.667  1.667    6    5    5    3    3    4    3    6     4 131    156.5    157.5 2
1989 09 24 21086 21086.5 2133  9  1.667  0.667  1.333  1.000  2.333  1.667  2.333  2.667    6    3    5    4    9    6    9   12     7  96    156.1    157.0 2
1989 09 25 21087 21087.5 2133 10  1.333  1.000  1.000  1.667  1.333  1.333  1.333  0.667    5    4    4    6    5    5    5    3     5 102    165.9    166.8 2
1989 09 26 21088 21088.5 2133 11  0.333  1.667  4.333  4.667  5.333  6.333  7.000  5.667    2    6   32   39   56   94  132   67    54 118    181.4    182.2 2
1989 09 27 21089 21089.5 2133 12  4.000  3.000  2.000  1.000  1.333  0.667  0.333  1.000   27   15    7    4    5    3    2    4     8 129    198.6    199.4 2
1989 09 28 21090 21090.5 2133 13  2.667  2.333  0.667  1.000  1.333  2.000  2.667  2.333   12    9    3    4    5    7   12    9     8 141    193.6    194.3 2
1989 09 29 21091 21091.5 2133 14  2.333  1.333  1.333  3.333  2.000  2.333  2.000  1.667    9    5    5   18    7    9    7    6     8 171    204.1    204.7 2
1989 09 30 21092 21092.5 2133 15  3.000  2.333  1.333  1.000  1.667  3.000  4.000  3.333   15    9    5    4    6   15   27   18    12 191    201.5    202.0 2
1989 10 01 21093 21093.5 2133 16  3.333  3.333  3.333  2.333  2.667  3.333  2.000  1.667   18   18   18    9   12   18    7    6    13 172    198.0    198.4 2
1989 10 02 21094 21094.5 2133 17  1.333  3.667  2.667  2.000  2.000  2.333  1.667  1.000    5   22   12    7    7    9    6    4     9 200    208.2    208.5 2
1989 10 03 21095 21095.5 2133 18  0.667  1.000  2.000  2.667  3.667  3.333  3.667  2.333    3    4    7   12   22   18   22    9    12 222    222.2    222.4 2
1989 10 04 21096 21096.5 2133 19  2.000  2.000  1.000  0.667  2.000  2.333  1.000  2.000    7    7    4    3    7    9    4    7     6 248    234.0    234.1 2
1989 10 05 21097 21097.5 2133 20  2.333  1.000  0.000  1.000  2.000  1.000  1.000  1.667    9    4    0    4    7    4    4    6     5 278    223.3    223.2 2
1989 10 06 21098 21098.5 2133 21  2.000  1.000  2.000  2.667  2.667  3.000  2.333  3.000    7    4    7   12   12   15    9   15    10 252    220.7    220.5 2
1989 10 07 21099 21099.5 2133 22  3.333  3.333  2.000  1.333  2.667  2.333  2.667  3.333   18   18    7    5   12    9   12   18    12 224    226.1    225.7 2
