# PURPOSE: This file distributes the geomagnetic planetary three-hour index Kp and associated geomagnetic indices as well as relevant solar indices.
# LICENSE: CC BY 4.0, except for the sunspot numbers contained in this file, which have the CC BY-NC 4.0 license
# SOURCE: Geomagnetic Observatory Niemegk, GFZ German Research Centre for Geosciences
# PLEASE CITE: Matzka, J., Stolle, C., Yamazaki, Y., Bronkalla, O. and Morschhauser, A., 2021. The geomagnetic Kp index 
# and derived indices of geomagnetic activity. Space Weather, https://doi.org/10.1029/2020SW002641
#
# Kp, ap and Ap
# The three-hourly equivalent planetary amplitude ap is derived from Kp and the daily equivalent planetary amplitude Ap is the daily mean of ap.
# Kp is unitless. Ap and ap are unitless and can be multiplied by 2 nT to yield the average geomagnetic disturbance at 50 degree geomagnetic latitude.
# Kp, ap and Ap were introduced by Bartels (1949, 1957) and are produced by Geomagnetic Observatory Niemegk, GFZ German Research Centre for Geosciences.
# Described in: Matzka et al. (2021), see reference above.
# Data publication: Matzka, J., Bronkalla, O., Tornow, K., Elger, K. and Stolle, C., 2021. Geomagnetic Kp index. V. 1.0. GFZ Data Services, 
# https://doi.org/10.5880/Kp.0001
# Note: the most recent values are nowcast values and will be replaced by definitive values as soon as they become available.
# 
# International Sunspot Number SN
# The international sunspot number SN (written with subscript N) is given as the daily total sunspot number version 2.0 introduced in 2015.
# The sunspot data is available under the licence CC BY-NC 4.0 from WDC-SILSO, Royal Observatory of Belgium, Brussels. Described in:
# Clette, F., Lefevre, L., 2016. The New Sunspot Number: assembling all corrections. Solar Physics, 291, https://doi.org/10.1007/s11207-016-1014-y 
# Note: the most recent values are preliminary and replaced by definitive values as soon as they become available.
#
# F10.7 Solar Radio Flux
# Local noon-time observed (F10.7obs) and adjusted (F10.7adj) solar radio flux F10.7 in s.f.u. (10^-22 W m^-2 Hz^-1) is provided by 
# Dominion Radio Astrophysical Observatory and Natural Resources Canada.
# Described in: Tapping, K.F., 2013. The 10.7 cm solar radio flux (F10.7). Space Weather, 11, 394-406, https://doi.org/10.1002/swe.20064 
# Note: For ionospheric and atmospheric studies the use of F10.7obs is recommended.
# 
# Short file description (for a detailed file description, see Kp_ap_Ap_SN_F107_format.txt):
# 40 header lines, all starting with #
# ASCII, blank separated and fixed length, missing data indicated by -1.000 for Kp, -1 for ap and SN, -1.0 for F10.7
# YYYY MM DD is date of UT day, days is days since 1932-01-01 00:00 UT to start of UT day, days_m is days since 1932-01-01 00:00 UT to midday of UT day
# BSR is Bartels solar rotation number, dB is day within BSR 
# Kp1 to Kp8 (Kp for the eight eighth of the UT day), ap1 to ap8 (ap for the eight eighth of the UT day), Ap, SN, F10.7obs, F10.7adj
# D indicates if the Kp and SN values are definitive or preliminary. D=0: Kp and SN preliminary; D=1: Kp definitive, SN preliminary; D=2 Kp and SN definitive
#
#
# The format for each line is (i stands for integer, f for float):
#iii ii ii iiiii fffff.f iiii ii ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff iiii iiii iiii iiii iiii iiii iiii iiii  iiii iii ffffff.f ffffff.f i
# The parameters in each line are:
#YYY MM DD  days  days_m  Bsr dB    Kp1    Kp2    Kp3    Kp4    Kp5    Kp6    Kp7    Kp8  ap1  ap2  ap3  ap4  ap5  ap6  ap7  ap8    Ap  SN F10.7obs F10.7adj D
1985 01 21 19379 19379.5 2070  3  1.667  4.667  3.000  2.333  2.667  2.000  1.333  1.333    6   39   15    9   12    7    5    5    12  64     87.7     84.9 2
1985 01 22 19380 19380.5 2070  4  1.333  1.000  2.333  2.000  1.333  2.333  2.333  4.667    5    4    9    7    5    9    9   39    11  54     88.0     85.3 2
1985 01 23 19381 19381.5 2070  5  3.333  5.667  5.333  5.000  4.667  4.000  3.000  3.667   18   67   56   48   39   27   15   22    36  42     85.1     82.5 2
1985 01 24 19382 19382.5 2070  6  1.000  1.667  2.333  1.000  2.000  2.000  2.333  2.000    4    6    9    4    7    7    9    7     7  36     80.7     78.2 2
1985 01 25 19383 19383.5 2070  7  3.000  3.000  3.000  2.000  1.333  1.000  1.333  1.000   15   15   15    7    5    4    5    4     9  22     76.3     74.0 2
1985 01 26 19384 19384.5 2070  8  1.000  1.000  1.333  1.667  1.000  2.667  1.667  2.333    4    4    5    6    4   12    6    9     6  10     73.3     71.1 2
1985 01 27 19385 19385.5 2070  9  2.333  2.667  1.333  1.000  1.000  1.667  3.333  4.333    9   12    5    4    4    6   18   32    11   9     71.7     69.5 2
1985 01 28 19386 19386.5 2070 10  5.667  5.000  4.667  5.000  5.667  6.000  5.000  5.667   67   48   39   48   67   80   48   67    58   0     71.8     69.6 2
1985 01 29 19387 19387.5 2070 11  5.000  4.000  1.000  2.000  2.000  2.333  4.000  5.667   48   27    4    7    7    9   27   67    24  10     70.8     68.7 2
1985 01 30 19388 19388.5 2070 12  4.000  3.000  3.333  2.667  2.333  3.667  2.667  3.333   27   15   18   12    9   22   12   18    17   0     70.4     68.3 2
1985 01 31 19389 19389.5 2070 13  3.333  2.333  2.333  4.000  3.667  3.000  2.000  3.000   18    9    9   27   22   15    7   15    15  18     72.0     69.9 2
1985 02 01 19390 19390.5 2070 14  2.667  3.000  3.333  3.333  2.667  4.000  2.667  1.667   12   15   18   18   12   27   12    6    15  23     74.4     72.2 2
1985 02 02 19391 19391.5 2070 15  1.000  4.000  2.667  2.333  2.333  2.333  2.667  2.333    4   27   12    9    9    9   12    9    11  29     76.0     73.8 2
1985 02 03 19392 19392.5 2070 16  1.667  1.667  1.000  1.000  3.333  2.667  2.667  0.333    6    6    4    4   18   12   12    2     8  33     75.8     73.6 2
1985 02 04 19393 19393.5 2070 17  1.000  1.000  0.333  0.333  0.333  0.000  1.000  1.000    4    4    2    2    2    0    4    4     3  29     72.9     70.9 2
1985 02 05 19394 19394.5 2070 18  1.333  3.333  4.333  3.000  4.667  3.667  3.333  3.667    5   18   32   15   39   22   18   22    21  26     73.3     71.3 2
1985 02 06 19395 19395.5 2070 19  5.000  4.000  5.333  4.667  5.333  5.333  5.667  3.667   48   27   56   39   56   56   67   22    46  21     72.6     70.6 2
1985 02 07 19396 19396.5 2070 20  3.333  2.667  3.667  4.000  4.333  3.333  2.333  3.667   18   12   22   27   32   18    9   22    20   9     72.3     70.3 2
1985 02 08 19397 19397.5 2070 21  4.000  2.333  1.667  4.333  3.000  4.333  4.333  4.667   27    9    6   32   15   32   32   39    24  21     74.5     72.5 2
1985 02 09 19398 19398.5 2070 22  3.000  3.333  4.667  3.333  3.667  3.333  2.333  3.000   15   18   39   18   22   18    9   15    19  31     75.2     73.2 2
1985 02 10 19399 19399.5 2070 23  3.667  3.667  4.333  3.000  3.667  3.667  5.000  2.333   22   22   32   15   22   22   48    9    24  25     75.6     73.6 2
1985 02 11 19400 19400.5 2070 24  2.000  2.667  2.667  2.333  3.000  3.000  3.333  3.333    7   12   12    9   15   15   18   18    13  17     75.2     73.3 2
1985 02 12 19401 19401.5 2070 25  2.000  3.333  3.000  2.000  3.000  3.000  1.667  0.667    7   18   15    7   15   15    6    3    11  13     74.2     72.3 2
1985 02 13 19402 19402.5 2070 26  0.667  0.000  0.333  1.667  2.667  2.667  4.333  3.333    3    0    2    6   12   12   32   18    11  14     72.6     70.8 2
1985 02 14 19403 19403.5 2070 27  3.000  2.667  3.667  2.333  2.000  3.667  2.667  4.000   15   12   22    9    7   22   12   27    16  17     72.4     70.6 2
1985 02 15 19404 19404.5 2071  1  3.667  3.000  2.667  0.667  0.333  0.667  1.667  2.333   22   15   12    3    2    3    6    9     9  14     72.0     70.3 2
1985 02 16 19405 19405.5 2071  2  0.333  1.000  1.000  1.333  2.333  2.333  3.000  2.000    2    4    4    5    9    9   15    7     7  13     71.5     69.8 2
1985 02 17 19406 19406.5 2071  3  2.000  3.333  3.000  2.333  3.333  3.000  2.667  1.000    7   18   15    9   18   15   12    4    12  16     72.6     70.9 2
1985 02 18 19407 19407.5 2071  4  0.333  1.333  1.667  1.333  0.667  0.667  1.000  0.667    2    5    6    5    3    3    4    3     4  13     75.1     73.4 2
1985 02 19 19408 19408.5 2071  5  1.333  2.000  0.667  1.000  1.000  1.000  2.667  3.333    5    7    3    4    4    4   12   18     7  25     77.9     76.2 2
1985 02 20 19409 19409.5 2071  6  3.333  3.000  3.333  2.333  2.333  0.667  1.333  1.000   18   15   18    9    9    3    5    4    10  35     76.7     75.0 2
1985 02 21 19410 19410.5 2071  7  0.000  1.000  1.667  1.333  1.667  2.667  3.333  2.667    0    4    6    5    6   12   18   12     8  35     75.9     74.3 2
1985 02 22 19411 19411.5 2071  8  2.667  2.000  1.000  2.000  2.000  2.000  1.667  2.000   12    7    4    7    7    7    6    7     7  33     74.9     73.3 2
1985 02 23 19412 19412.5 2071  9  2.000  2.000  1.667  1.333  2.000  1.667  2.667  2.333    7    7    6    5    7    6   12    9     7  21     73.2     71.7 2
1985 02 24 19413 19413.5 2071 10  3.667  4.000  3.667  2.667  2.667  2.333  2.333  4.000   22   27   22   12   12    9    9   27    18  14     72.0     70.5 2
1985 02 25 19414 19414.5 2071 11  2.333  3.333  3.667  2.333  2.000  3.333  1.333  1.667    9   18   22    9    7   18    5    6    12  14     71.5     70.1 2
1985 02 26 19415 19415.5 2071 12  2.667  2.333  1.333  0.000  0.000  0.667  2.000  1.667   12    9    5    0    0    3    7    6     5  14     71.1     69.7 2
1985 02 27 19416 19416.5 2071 13  2.000  1.667  1.000  1.667  1.667  1.333  2.333  6.667    7    6    4    6    6    5    9  111    19  13     70.2     68.9 2
1985 02 28 19417 19417.5 2071 14  6.333  7.000  6.667  5.000  5.000  3.667  3.333  2.000   94  132  111   48   48   22   18    7    60  12     71.1     69.8 2
1985 03 01 19418 19418.5 2071 15  2.333  5.333  4.000  3.000  1.000  0.667  1.333  2.667    9   56   27   15    4    3    5   12    16  13     70.6     69.3 2
1985 03 02 19419 19419.5 2071 16  2.333  3.333  3.000  3.667  4.000  4.333  3.667  4.000    9   18   15   22   27   32   22   27    22  13     70.3     69.1 2
1985 03 03 19420 19420.5 2071 17  2.333  4.667  3.333  1.333  1.333  2.333  2.333  3.000    9   39   18    5    5    9    9   15    14   9     70.2     69.0 2
1985 03 04 19421 19421.5 2071 18  3.000  2.333  1.333  1.000  2.000  2.667  2.000  3.333   15    9    5    4    7   12    7   18    10   0     69.7     68.6 2
1985 03 05 19422 19422.5 2071 19  3.667  4.000  5.000  4.000  3.000  4.667  5.667  6.333   22   27   48   27   15   39   67   94    42   0     68.6     67.5 2
1985 03 06 19423 19423.5 2071 20  4.667  3.667  4.667  3.667  3.000  3.333  3.333  3.333   39   22   39   22   15   18   18   18    24   0     69.1     68.0 2
1985 03 07 19424 19424.5 2071 21  3.333  3.000  3.333  3.333  3.333  4.000  4.667  3.667   18   15   18   18   18   27   39   22    22   0     69.0     68.0 2
1985 03 08 19425 19425.5 2071 22  4.667  5.333  4.333  3.667  3.333  3.333  3.000  3.000   39   56   32   22   18   18   15   15    27  14     69.7     68.7 2
1985 03 09 19426 19426.5 2071 23  2.000  1.000  0.667  0.000  0.333  0.333  0.000  2.667    7    4    3    0    2    2    0   12     4  15     69.7     68.7 2
1985 03 10 19427 19427.5 2071 24  2.333  1.000  1.000  2.333  1.667  2.667  2.667  3.667    9    4    4    9    6   12   12   22    10  13     68.9     68.0 2
1985 03 11 19428 19428.5 2071 25  1.667  1.000  1.000  1.667  3.000  1.333  1.333  0.333    6    4    4    6   15    5    5    2     6  16     70.5     69.6 2
1985 03 12 19429 19429.5 2071 26  0.000  1.333  0.667  0.333  2.000  1.667  3.333  3.333    0    5    3    2    7    6   18   18     7  18     70.1     69.2 2
1985 03 13 19430 19430.5 2071 27  0.333  1.333  1.667  2.333  0.667  0.667  0.000  0.667    2    5    6    9    3    3    0    3     4  14     70.3     69.5 2
1985 03 14 19431 19431.5 2072  1  0.667  0.667  0.667  1.333  3.000  2.000  2.667  1.333    3    3    3    5   15    7   12    5     7  10     70.3     69.5 2
1985 03 15 19432 19432.5 2072  2  3.000  2.667  4.333  3.667  2.667  1.000  1.667  1.667   15   12   32   22   12    4    6    6    14   0     70.4     69.7 2
1985 03 16 19433 19433.5 2072  3  2.667  2.000  2.000  1.333  3.333  2.667  2.333  3.000   12    7    7    5   18   12    9   15    11  11     70.8     70.1 2
1985 03 17 19434 19434.5 2072  4  2.667  1.000  1.000  1.333  0.667  0.333  3.000  3.000   12    4    4    5    3    2   15   15     8  20     72.8     72.1 2
1985 03 18 19435 19435.5 2072  5  4.000  3.333  2.000  0.333  0.667  0.333  3.000  3.000   27   18    7    2    3    2   15   15    11  34     75.3     74.6 2
1985 03 19 19436 19436.5 2072  6  1.667  2.000  1.000  1.667  2.333  2.333  4.000  2.000    6    7    4    6    9    9   27    7     9  26     74.8     74.2 2
1985 03 20 19437 19437.5 2072  7  1.000  0.667  1.667  1.667  2.000  2.000  0.333  0.333    4    3    6    6    7    7    2    2     5  19     74.8     74.2 2
1985 03 21 19438 19438.5 2072  8  1.333  2.333  0.333  0.333  1.333  1.000  1.333  1.667    5    9    2    2    5    4    5    6     5   9     76.6     76.0 2
1985 03 22 19439 19439.5 2072  9  2.667  1.000  0.333  0.667  1.000  0.667  0.333  1.333   12    4    2    3    4    3    2    5     4  15     76.4     75.9 2
1985 03 23 19440 19440.5 2072 10  2.333  2.667  0.333  0.667  0.667  0.333  1.667  1.333    9   12    2    3    3    2    6    5     5  22     77.8     77.3 2
1985 03 24 19441 19441.5 2072 11  2.000  0.667  1.000  1.000  1.333  1.000  1.000  3.000    7    3    4    4    5    4    4   15     6  35     80.1     79.7 2
1985 03 25 19442 19442.5 2072 12  2.000  0.000  0.333  0.667  1.000  1.667  3.000  1.667    7    0    2    3    4    6   15    6     5  29     78.9     78.5 2
1985 03 26 19443 19443.5 2072 13  2.667  2.000  1.667  2.333  2.333  1.333  2.333  1.333   12    7    6    9    9    5    9    5     8  32     80.0     79.6 2
1985 03 27 19444 19444.5 2072 14  2.000  2.000  1.667  2.333  2.333  2.333  3.333  2.667    7    7    6    9    9    9   18   12    10  26     77.7     77.4 2
1985 03 28 19445 19445.5 2072 15  4.333  4.000  3.333  0.333  2.000  1.667  2.667  2.333   32   27   18    2    7    6   12    9    14  35     77.9     77.6 2
1985 03 29 19446 19446.5 2072 16  1.667  0.667  1.333  1.000  1.000  2.333  2.667  2.333    6    3    5    4    4    9   12    9     6  24     76.9     76.7 2
1985 03 30 19447 19447.5 2072 17  3.667  1.333  0.667  1.333  2.000  1.667  1.667  1.000   22    5    3    5    7    6    6    4     7  28     76.0     75.8 2
1985 03 31 19448 19448.5 2072 18  2.333  2.333  3.333  3.333  2.333  1.000  2.000  0.667    9    9   18   18    9    4    7    3    10  23     76.6     76.5 2
1985 04 01 19449 19449.5 2072 19  1.667  2.000  2.667  3.667  5.000  5.333  3.667  2.667    6    7   12   22   48   56   22   12    23  31     72.3     72.2 2
1985 04 02 19450 19450.5 2072 20  1.667  3.000  3.333  2.333  3.000  3.667  4.333  2.667    6   15   18    9   15   22   32   12    16  26     72.7     72.7 2
1985 04 03 19451 19451.5 2072 21  4.667  3.000  2.667  2.667  2.667  3.333  4.667  3.000   39   15   12   12   12   18   39   15    20  29     72.5     72.5 2
1985 04 04 19452 19452.5 2072 22  2.333  3.333  3.000  2.667  3.000  4.000  3.667  3.000    9   18   15   12   15   27   22   15    17  21     71.8     71.9 2
1985 04 05 19453 19453.5 2072 23  2.333  3.333  1.000  2.000  1.667  0.667  1.000  0.667    9   18    4    7    6    3    4    3     7  29     71.1     71.2 2
1985 04 06 19454 19454.5 2072 24  0.333  0.000  1.000  1.667  1.333  1.000  2.333  2.000    2    0    4    6    5    4    9    7     5  24     70.4     70.5 2
1985 04 07 19455 19455.5 2072 25  0.667  2.000  2.667  2.000  2.000  2.667  1.667  0.333    3    7   12    7    7   12    6    2     7  14     70.2     70.4 2
1985 04 08 19456 19456.5 2072 26  0.333  0.667  1.667  2.000  1.667  3.000  4.000  5.333    2    3    6    7    6   15   27   56    15  11     69.7     69.9 2
1985 04 09 19457 19457.5 2072 27  4.000  4.000  4.333  4.333  5.667  6.333  3.333  0.667   27   27   32   32   67   94   18    3    38  11     69.2     69.4 2
1985 04 10 19458 19458.5 2073  1  0.333  1.667  2.333  3.667  3.000  2.667  2.333  2.667    2    6    9   22   15   12    9   12    11   0     69.4     69.7 2
1985 04 11 19459 19459.5 2073  2  4.000  3.333  2.000  2.000  1.333  3.000  0.667  1.000   27   18    7    7    5   15    3    4    11   0     68.7     69.0 2
1985 04 12 19460 19460.5 2073  3  1.667  1.667  1.333  1.333  1.333  1.333  1.333  0.333    6    6    5    5    5    5    5    2     5   0     69.3     69.7 2
1985 04 13 19461 19461.5 2073  4  0.667  1.000  1.333  1.667  1.333  2.000  1.333  2.667    3    4    5    6    5    7    5   12     6   0     69.4     69.8 2
1985 04 14 19462 19462.5 2073  5  3.000  3.667  2.333  1.000  2.333  1.667  1.667  1.333   15   22    9    4    9    6    6    5    10  13     70.2     70.7 2
1985 04 15 19463 19463.5 2073  6  1.333  1.667  1.000  1.000  1.000  0.667  0.667  1.667    5    6    4    4    4    3    3    6     4   0     69.5     70.0 2
1985 04 16 19464 19464.5 2073  7  1.333  2.000  1.333  2.667  2.667  1.333  1.667  2.333    5    7    5   12   12    5    6    9     8   0     68.9     69.4 2
1985 04 17 19465 19465.5 2073  8  1.667  0.667  1.667  0.667  1.333  0.333  0.667  2.333    6    3    6    3    5    2    3    9     5   0     69.6     70.2 2
1985 04 18 19466 19466.5 2073  9  2.667  0.333  0.667  0.667  0.667  1.000  0.333  1.000   12    2    3    3    3    4    2    4     4  13     71.1     71.7 2
1985 04 19 19467 19467.5 2073 10  2.000  2.667  3.667  3.000  3.333  3.333  4.000  5.000    7   12   22   15   18   18   27   48    21  11     71.1     71.8 2
1985 04 20 19468 19468.5 2073 11  5.000  5.667  6.333  3.333  2.000  3.000  5.667  6.667   48   67   94   18    7   15   67  111    53  14     71.6     72.3 2
1985 04 21 19469 19469.5 2073 12  8.333  7.333  8.000  5.667  4.667  5.667  4.333  3.667  236  154  207   67   39   67   32   22   103  21     77.1     77.9 2
1985 04 22 19470 19470.5 2073 13  3.000  2.333  2.333  3.667  2.333  2.667  1.667  2.333   15    9    9   22    9   12    6    9    11  39     88.8     89.8 2
1985 04 23 19471 19471.5 2073 14  3.667  2.333  2.667  2.000  2.667  3.000  2.667  2.000   22    9   12    7   12   15   12    7    12  35     92.3     93.4 2
1985 04 24 19472 19472.5 2073 15  4.000  4.333  4.333  3.333  2.333  2.333  1.333  1.333   27   32   32   18    9    9    5    5    17  38     87.9     89.0 2
1985 04 25 19473 19473.5 2073 16  3.667  4.333  4.000  4.333  3.333  2.333  2.333  3.333   22   32   27   32   18    9    9   18    21  46     94.1     95.3 2
1985 04 26 19474 19474.5 2073 17  4.667  5.000  4.333  4.000  2.000  3.667  4.000  4.667   39   48   32   27    7   22   27   39    30  46     87.2     88.3 2
1985 04 27 19475 19475.5 2073 18  3.667  5.000  3.667  3.333  4.333  4.667  3.333  5.667   22   48   22   18   32   39   18   67    33  39     79.5     80.6 2
1985 04 28 19476 19476.5 2073 19  6.667  5.667  7.000  6.667  4.667  2.667  2.667  2.000  111   67  132  111   39   12   12    7    61  34     77.0     78.1 2
1985 04 29 19477 19477.5 2073 20  3.000  6.000  3.333  0.667  2.000  1.333  1.667  1.000   15   80   18    3    7    5    6    4    17  33     82.0     83.2 2
1985 04 30 19478 19478.5 2073 21  1.667  0.333  1.000  5.333  7.333  5.000  5.000  3.333    6    2    4   56  154   48   48   18    42  33     79.6     80.8 2
1985 05 01 19479 19479.5 2073 22  2.333  2.333  2.333  3.000  3.000  2.333  0.333  2.333    9    9    9   15   15    9    2    9    10  22     79.3     80.5 2
1985 05 02 19480 19480.5 2073 23  5.000  6.000  6.000  5.667  2.667  1.667  1.333  1.667   48   80   80   67   12    6    5    6    38  18     75.3     76.5 2
1985 05 03 19481 19481.5 2073 24  1.000  0.667  2.000  2.667  2.000  1.667  1.333  2.000    4    3    7   12    7    6    5    7     6  17     71.4     72.6 2
1985 05 04 19482 19482.5 2073 25  2.000  2.667  2.667  2.333  2.667  3.000  1.333  1.000    7   12   12    9   12   15    5    4    10  21     69.6     70.8 2
1985 05 05 19483 19483.5 2073 26  1.333  2.000  2.000  1.000  1.333  2.000  2.667  2.667    5    7    7    4    5    7   12   12     7  19     70.1     71.3 2
1985 05 06 19484 19484.5 2073 27  3.667  2.333  3.333  1.000  1.667  2.000  1.667  2.333   22    9   18    4    6    7    6    9    10  17     73.7     75.0 2
1985 05 07 19485 19485.5 2074  1  3.333  1.667  1.333  1.000  1.333  1.000  1.667  3.000   18    6    5    4    5    4    6   15     8  38     77.6     79.0 2
1985 05 08 19486 19486.5 2074  2  2.333  1.667  2.000  2.667  1.333  2.333  1.333  2.667    9    6    7   12    5    9    5   12     8  52     82.1     83.7 2
1985 05 09 19487 19487.5 2074  3  2.667  3.000  2.333  2.333  1.333  1.000  2.000  0.000   12   15    9    9    5    4    7    0     8  66     87.9     89.6 2
1985 05 10 19488 19488.5 2074  4  0.000  0.000  0.333  0.333  1.000  1.000  1.667  3.333    0    0    2    2    4    4    6   18     4  58     89.9     91.7 2
